,20180703이용횟수
9011014.0,4
4170515.0,13
9012717.0,1
9010223.0,1
4100665.0,8
4176581.0,1
4100703.0,17
9004283.0,1
4106948.0,8
4123446.0,16
4107853.0,2
9036127.0,9
9002633.0,3
4102089.0,2
4108067.0,4
4116625.0,3
73728.0,1
4116659.0,29
4110391.0,3
4170298.0,6
4196061.0,8
4116699.0,3
10603.0,1
4107069.0,6
4176609.0,2
9748.0,1
4195045.0,1
4130140.0,6
4106634.0,1
1907.0,2
4119295.0,7
4102336.0,3
4107542.0,1
4123654.0,1
4101924.0,2
4130161.0,15
215.0,22
4101806.0,1
4135081.0,1
9679.0,5
4179262.0,2
9008248.0,1
4115020.0,13
4130361.0,1
13020.0,11
4102892.0,1
4118196.0,2
4204.0,29
9010539.0,1
9625.0,4
4119393.0,4
2740.0,25
4150480.0,2
4103149.0,1
9000304.0,4
4197197.0,1
72361.0,1
4198933.0,4
4111779.0,6
9008942.0,3
9034315.0,5
9000249.0,5
4197202.0,8
4107328.0,1
4102000.0,3
9009153.0,2
4196159.0,1
4199602.0,17
4115945.0,8
4198954.0,1
4103627.0,2
4116357.0,8
4108211.0,15
9006488.0,5
317.0,20
4110169.0,7
4123685.0,2
4118272.0,3
4119058.0,5
4121350.0,5
9030065.0,2
4150532.0,2
4111694.0,5
4130325.0,11
4116654.0,3
4107601.0,1
4103360.0,1
4101409.0,10
4176083.0,1
4102152.0,8
4117169.0,3
4150374.0,2
13924.0,1
4103373.0,2
4117903.0,1
4170492.0,4
4176139.0,4
9008436.0,12
4105327.0,3
4100149.0,16
4115240.0,9
4116581.0,1
15587.0,1
9000122.0,14
9007623.0,1
4114983.0,3
4110281.0,3
1323.0,11
4121985.0,7
4170027.0,2
75938.0,2
4115065.0,3
9008659.0,3
9006334.0,7
4115540.0,1
9135957.0,8
9382.0,1
9597.0,2
4107050.0,14
4135457.0,1
2803223.0,1
1812.0,4
4119361.0,2
4118571.0,5
4114351.0,27
9751.0,7
4100381.0,1
9036637.0,13
7646.0,1
72011.0,3
4107230.0,1
4103543.0,6
4130182.0,1
4130181.0,1
4179257.0,8
4105361.0,2
4118280.0,1
10030.0,3
4100492.0,10
4197439.0,6
4123753.0,16
4103806.0,3
4111731.0,17
4110092.0,3
4116642.0,3
9011417.0,1
9036972.0,3
3116.0,13
4109.0,13
7710.0,1
4118386.0,5
9034196.0,8
4130500.0,4
9010463.0,1
4101438.0,14
9031458.0,1
9005406.0,1
4111670.0,6
4116228.0,1
4106711.0,1
71206.0,2
4115029.0,1
4107532.0,6
8501934.0,6
4130098.0,1
4114057.0,6
8088.0,6
2800561.0,1
2800840.0,1
4170713.0,5
7102746.0,1
9037626.0,2
9032692.0,1
9036128.0,2
9005403.0,1
9034733.0,1
11219.0,1
11050.0,2
4112518.0,6
3216.0,2
4150346.0,5
4103241.0,2
9010745.0,3
8502227.0,5
4107034.0,2
73169.0,2
74917.0,12
4170463.0,3
9004155.0,1
9000248.0,3
9003491.0,1
4116488.0,2
4111800.0,2
9122202.0,2
4195023.0,1
9006483.0,2
4113294.0,2
4103497.0,3
4112493.0,1
4130533.0,15
4102919.0,11
2557.0,6
4110672.0,9
4102246.0,2
4102142.0,1
2800852.0,1
2800857.0,1
9034303.0,4
4101999.0,5
4115041.0,2
9003389.0,4
4178951.0,11
4118436.0,1
4112389.0,1
9135014.0,3
4171201.0,1
4111589.0,1
4103695.0,2
4100339.0,2
4115160.0,4
4111948.0,2
8607.0,7
4103679.0,2
4199600.0,7
2805058.0,2
2802597.0,2
4116627.0,4
4116622.0,7
4103829.0,10
9006487.0,2
4103453.0,4
4111696.0,5
4119221.0,8
4117304.0,2
4111727.0,14
9002852.0,3
9459.0,1
8000224.0,3
8952.0,8
4100522.0,2
72318.0,1
4117449.0,4
9002158.0,6
314.0,6
4101717.0,1
4123725.0,1
4174629.0,1
4135725.0,3
4108154.0,8
9003691.0,2
9009115.0,1
73678.0,4
4119147.0,3
213.0,23
4110057.0,6
4119367.0,4
4100589.0,5
72250.0,2
9002131.0,4
4103579.0,8
4110182.0,1
4117213.0,13
4150132.0,1
4117457.0,6
9007688.0,1
9008479.0,7
4118533.0,3
4105258.0,2
207.0,10
4119146.0,1
4118461.0,1
4199766.0,37
4115107.0,5
4119226.0,1
4176914.0,2
11744.0,8
4116620.0,12
4116886.0,8
7000023.0,1
4107612.0,2
9003557.0,4
4115398.0,10
9115049.0,10
9119223.0,5
4114984.0,11
4197332.0,7
9110516.0,1
9004617.0,2
3219.0,1
4113856.0,2
4100636.0,2
4170540.0,2
9364.0,1
4112332.0,3
4103664.0,1
9009527.0,1
4108471.0,5
4103621.0,7
2802959.0,2
3124.0,2
4150360.0,13
4102028.0,5
9010364.0,1
9009327.0,2
8040.0,1
4116489.0,1
9002702.0,4
4110273.0,3
9595.0,7
4113782.0,9
8003171.0,2
4119571.0,1
4170925.0,21
75180.0,1
4122178.0,2
4199194.0,1
4175623.0,9
4174762.0,1
4103826.0,17
8501280.0,5
4195055.0,14
4195056.0,3
4119274.0,1
9010521.0,2
4123270.0,1
4117375.0,5
4106925.0,1
4122085.0,7
4117831.0,1
8000261.0,1
4176686.0,1
73782.0,2
75850.0,2
9005411.0,2
9011222.0,2
9005432.0,2
4115078.0,1
9036126.0,4
70912.0,1
11732.0,3
9108233.0,2
8502005.0,1
4176824.0,17
4116603.0,6
4150510.0,1
4179312.0,5
8501766.0,23
4100356.0,1
10205.0,1
2800530.0,1
31527.0,1
9002665.0,3
9423.0,5
8002598.0,5
8002601.0,3
8002744.0,3
4199047.0,6
11230.0,1
75483.0,1
4111870.0,5
4110197.0,6
9000125.0,2
9010953.0,1
4176680.0,4
9113586.0,1
4103676.0,10
9447.0,2
4130154.0,7
4170870.0,1
74427.0,2
4118345.0,10
4123272.0,1
4114854.0,1
4119307.0,7
9105348.0,1
4100344.0,1
9000912.0,5
71347.0,4
4117344.0,13
9012677.0,1
9008615.0,1
9001956.0,1
4110789.0,1
4808.0,6
8978.0,1
4197423.0,5
1405.0,11
4110150.0,2
4614.0,2
4176915.0,2
4170016.0,2
4100997.0,2
2550.0,4
4112261.0,4
9009604.0,1
4195720.0,5
8501509.0,1
4130454.0,5
4118186.0,2
4176881.0,1
4197602.0,3
9006331.0,12
8003106.0,2
8011.0,8
9035011.0,2
4122638.0,1
2514.0,4
4110199.0,13
4107079.0,6
4170648.0,10
4170313.0,6
10543.0,1
10657.0,2
4119016.0,3
4198841.0,4
4130192.0,2
4176614.0,2
4179173.0,3
4135093.0,1
9013951.0,6
16343.0,4
4112190.0,1
4100252.0,6
9117314.0,3
4114992.0,1
4110798.0,1
9011513.0,3
4170726.0,1
4150110.0,5
4120.0,3
4111914.0,14
4119303.0,6
8907.0,2
4130536.0,2
4195640.0,2
4160077.0,2
4131051.0,2
4110115.0,6
8001011.0,1
8935.0,1
4174309.0,1
4102067.0,2
4102676.0,1
4177323.0,3
4103762.0,1
4117900.0,1
4101967.0,5
75748.0,4
4199720.0,1
4112240.0,4
4812.0,2
9009123.0,4
4196066.0,1
11603.0,1
4150377.0,5
4103788.0,1
4174231.0,5
3119.0,3
4103347.0,2
9002824.0,1
4115437.0,5
8874.0,1
4116511.0,1
4119179.0,2
4130330.0,7
4118438.0,1
9008913.0,1
4103520.0,5
4114774.0,2
4114772.0,7
4197155.0,1
4130047.0,8
4107106.0,2
4117435.0,2
4103381.0,2
2801563.0,1
4118165.0,4
4130246.0,1
4119905.0,1
4130299.0,1
4160246.0,4
4111853.0,6
4102141.0,11
9034916.0,1
9007659.0,1
2800037.0,1
10646.0,2
74923.0,11
4104678.0,4
4197501.0,1
4122603.0,1
2561.0,5
4111726.0,9
4195721.0,3
328.0,9
4117345.0,3
9196865.0,1
9118422.0,1
4130305.0,2
9001958.0,4
4109195.0,1
4178357.0,3
4123662.0,4
4111921.0,7
4103746.0,2
4103675.0,12
9003531.0,1
9009230.0,1
10798.0,4
9034910.0,1
9117632.0,8
4114079.0,8
4197325.0,6
9008180.0,2
9006422.0,1
2805835.0,1
4110243.0,2
4102252.0,1
10111.0,3
9119117.0,2
9010088.0,1
4110307.0,11
4103281.0,3
12215.0,1
71922.0,2
4179162.0,6
9005545.0,1
336.0,4
4135452.0,3
8003174.0,2
75600.0,1
2540.0,6
4100032.0,21
4101426.0,4
8002106.0,7
4130162.0,6
4123391.0,4
4110193.0,4
9000135.0,2
4196948.0,4
4111659.0,4
4123162.0,1
75141.0,1
75289.0,3
10674.0,1
4118340.0,4
4123659.0,15
4101416.0,9
4113497.0,1
4105342.0,2
4176321.0,2
8002970.0,4
4103547.0,8
4121942.0,2
4102953.0,8
72941.0,2
4103719.0,11
4110438.0,2
9014530.0,1
4170199.0,1
4195037.0,8
2523.0,9
9003563.0,3
4121900.0,5
4199617.0,8
9005785.0,1
4122054.0,7
4102891.0,3
9009036.0,4
75690.0,2
8501577.0,11
9612.0,2
4131045.0,2
4176831.0,17
9704.0,2
4120509.0,3
4101489.0,3
4195011.0,5
4103001.0,1
4119821.0,3
4100933.0,1
4119420.0,5
4178959.0,1
4117266.0,5
4105247.0,13
4111618.0,5
4106656.0,1
10401.0,1
4100241.0,1
4100618.0,6
9007999.0,2
4178999.0,1
75267.0,1
4100189.0,4
1408.0,24
4102920.0,6
9003822.0,3
4178355.0,5
4117795.0,2
4176333.0,5
4110167.0,14
4110174.0,6
4150471.0,3
4119234.0,3
2802957.0,1
4118113.0,6
4196855.0,7
4170121.0,3
4100857.0,1
4118575.0,1
2805047.0,4
2800878.0,1
2800835.0,2
4118459.0,4
9011649.0,1
1321.0,1
4150149.0,22
4117390.0,3
4103146.0,5
9001588.0,8
4113972.0,10
4114484.0,3
4100680.0,2
9011184.0,8
9010679.0,4
4118382.0,3
9013230.0,1
4176991.0,10
1207.0,1
4117000.0,1
4117799.0,4
8001836.0,1
9119219.0,7
4119219.0,1
4102817.0,10
2543.0,9
72520.0,1
9600855.0,1
4150191.0,5
4116107.0,1
4119896.0,1
74681.0,1
4117327.0,7
4119251.0,13
9002885.0,2
9699.0,2
13264.0,3
9008841.0,4
9013847.0,1
4102918.0,3
4116521.0,2
4176089.0,1
4119775.0,2
4199607.0,2
9034337.0,9
4103808.0,8
4101875.0,8
4102871.0,1
324.0,9
4130222.0,16
4107028.0,3
4116305.0,1
9006121.0,1
8000280.0,1
4111652.0,15
1319.0,1
4178617.0,14
4105407.0,1
4176428.0,11
4170809.0,13
4103481.0,3
4199889.0,2
4111939.0,3
4111947.0,5
73809.0,4
4103655.0,11
1901.0,4
8001753.0,1
74426.0,1
72039.0,6
4115154.0,2
4107571.0,1
4119391.0,5
4130467.0,2
4120050.0,11
4101440.0,9
4103600.0,3
12265.0,3
9036132.0,7
4198964.0,2
4107732.0,2
4118294.0,8
9032823.0,2
410.0,7
9010486.0,1
8120.0,18
4121432.0,1
9036549.0,1
4176099.0,5
4135071.0,2
8502099.0,4
4100531.0,10
9119057.0,2
4103556.0,3
4179346.0,7
4122361.0,2
4195006.0,2
4117172.0,6
9009623.0,1
4178983.0,6
8000821.0,6
31897.0,2
4123380.0,3
8002334.0,1
8001829.0,6
4102367.0,1
72331.0,3
4103581.0,6
9011060.0,1
4150189.0,18
4195390.0,4
4100324.0,1
4111729.0,10
2712.0,3
8502081.0,1
72836.0,1
4118523.0,8
4110095.0,2
4103828.0,6
4106665.0,3
8002080.0,6
4118380.0,11
4103777.0,7
4113452.0,2
4103187.0,1
4106657.0,5
4119227.0,1
9004047.0,6
4115004.0,1
9013842.0,5
4119128.0,2
9033082.0,2
4107067.0,3
4117400.0,2
4117219.0,5
4116721.0,4
4115109.0,3
4112531.0,3
4117623.0,2
9036727.0,2
8756.0,1
4106972.0,8
4123498.0,3
4198868.0,5
4103299.0,4
4103431.0,5
4117800.0,1
4122343.0,6
8501560.0,2
4116610.0,4
9003559.0,1
4106887.0,1
4199045.0,5
4130446.0,3
4117129.0,5
4197437.0,1
1270.0,6
4170765.0,5
4118143.0,2
4150128.0,11
4150495.0,1
8502187.0,2
4179166.0,8
4513.0,6
9001924.0,4
72247.0,1
9119277.0,2
4117802.0,6
4119153.0,6
4101405.0,3
250.0,1
4101995.0,5
4101994.0,3
2800166.0,2
4170951.0,2
8501746.0,1
4102841.0,4
4130366.0,3
4130198.0,1
70760.0,1
4198875.0,11
9000198.0,11
2724.0,6
4112066.0,9
4130271.0,4
4118579.0,3
4119030.0,2
4135696.0,2
4123043.0,2
4113986.0,5
8501912.0,1
4115144.0,2
4115146.0,13
4121366.0,10
4103824.0,12
4103463.0,11
4117353.0,8
11484.0,1
11323.0,1
2635.0,4
4102139.0,8
4123584.0,2
4135051.0,3
4102901.0,3
4130343.0,6
70631.0,1
4130273.0,3
13777.0,1
4119239.0,4
4102138.0,1
4103549.0,4
4123751.0,16
4130553.0,5
9606426.0,1
4176618.0,1
9011666.0,1
4199380.0,6
4107634.0,6
4117184.0,10
4112210.0,17
9036730.0,1
4179005.0,5
4101458.0,2
4178350.0,4
9000130.0,2
4103275.0,2
8001695.0,2
2801949.0,1
4176105.0,3
4118322.0,3
4118341.0,5
1816.0,4
9010194.0,1
9009683.0,1
4106822.0,7
4107058.0,1
4160069.0,4
4118193.0,2
4151555.0,8
4118379.0,2
4112181.0,3
9008782.0,6
4199532.0,11
75648.0,1
9000263.0,2
9000262.0,2
1008.0,6
7100026.0,6
4119957.0,2
4196632.0,5
4101843.0,5
4101602.0,1
1507.0,2
9011050.0,5
4116592.0,8
9102926.0,1
9008919.0,3
4119237.0,3
4170736.0,3
4150358.0,3
9000925.0,3
4199366.0,2
4113477.0,10
9572.0,4
4103809.0,5
4174258.0,4
72012.0,3
8002643.0,2
4119181.0,1
8002272.0,4
70686.0,1
71142.0,1
8501007.0,1
4122023.0,1
8001510.0,3
10689.0,3
4103297.0,2
4118297.0,5
4110421.0,4
4116600.0,1
4103529.0,8
4107336.0,5
2801636.0,1
2801245.0,1
4135003.0,8
4103401.0,4
4117270.0,2
9001056.0,4
4105296.0,20
4110222.0,1
9102649.0,3
4122653.0,4
4122.0,7
4101566.0,2
1879.0,2
4119010.0,1
4119347.0,3
9014242.0,1
4118457.0,6
4178964.0,4
4199697.0,12
4122791.0,13
9033712.0,3
4122482.0,2
4119183.0,2
4112357.0,2
4118482.0,5
4118477.0,1
4118476.0,3
4195017.0,5
4197471.0,4
8269.0,5
72986.0,2
4101133.0,1
9009907.0,1
1821.0,9
73091.0,1
4105242.0,1
7103056.0,11
9179140.0,2
4176124.0,2
8001675.0,2
4117862.0,1
4121887.0,1
8501893.0,3
4115039.0,3
4116529.0,3
9009851.0,1
4160348.0,8
4117630.0,2
4178321.0,1
4110406.0,3
4105288.0,3
8502070.0,5
4130326.0,19
4106613.0,1
4108292.0,1
4111653.0,3
2612.0,2
9380.0,1
9010505.0,2
71296.0,1
4107626.0,2
4101508.0,1
2802735.0,4
2803267.0,1
4119369.0,3
4116896.0,12
4115910.0,5
4130184.0,7
4115113.0,6
4119480.0,1
4196035.0,11
8501960.0,1
4101448.0,10
4100405.0,1
9031334.0,1
9012478.0,2
4103597.0,8
4123691.0,5
4117916.0,3
4150328.0,7
72854.0,3
7101808.0,1
4119268.0,3
74919.0,9
4195617.0,6
9178203.0,2
9000123.0,10
10166.0,3
1203.0,6
4136263.0,1
4102160.0,2
4106976.0,2
4130345.0,7
4100874.0,1
11174.0,2
9011080.0,10
4196111.0,1
4111788.0,1
1326.0,1
9034956.0,3
2559.0,3
4122017.0,1
4101859.0,4
1904.0,3
4120708.0,2
4199322.0,1
2753.0,11
4196537.0,3
4100489.0,1
9404.0,3
4103531.0,17
4118400.0,1
4112105.0,1
4179144.0,6
9031465.0,6
4107602.0,1
4123014.0,3
4102500.0,1
4104006.0,1
8501324.0,5
4150423.0,1
8003055.0,8
9034948.0,3
8501909.0,2
4122354.0,4
4107696.0,6
9000068.0,1
4150117.0,2
75304.0,2
8002350.0,1
4114335.0,2
9031508.0,2
4117798.0,3
4101848.0,10
4118147.0,3
4103744.0,3
4130078.0,1
4116628.0,4
74195.0,1
4103816.0,3
4103765.0,7
9002559.0,5
4122353.0,5
4107844.0,7
2805712.0,2
8501943.0,4
4113601.0,15
4101470.0,2
4119692.0,5
8501891.0,1
4120784.0,1
8502267.0,1
4111456.0,2
4103477.0,5
4151558.0,3
4103767.0,4
4120978.0,10
4136468.0,11
4120524.0,2
4115164.0,2
4170310.0,1
4102905.0,4
4120191.0,1
9011234.0,1
4105227.0,4
4123499.0,5
4199187.0,9
9752.0,1
4116639.0,1
4117895.0,8
4117262.0,7
8002186.0,5
8502115.0,2
4199201.0,4
9004931.0,1
4105612.0,2
4130163.0,1
4176942.0,1
2801508.0,1
9000430.0,2
9001343.0,6
4105347.0,4
4102145.0,5
4116997.0,1
4172252.0,4
8002123.0,2
4176598.0,10
4130534.0,3
3218.0,2
1262.0,3
9636750.0,1
8002243.0,2
9007838.0,1
4170269.0,3
4118175.0,2
4103413.0,2
4160226.0,2
4150272.0,8
4199095.0,1
4170361.0,4
4103801.0,6
9987.0,3
4100279.0,3
7230.0,1
72605.0,7
4131042.0,1
73665.0,2
9012498.0,1
4122346.0,6
4160208.0,8
4119408.0,2
4112110.0,3
9034543.0,2
4102090.0,4
4103691.0,5
4110109.0,3
4176479.0,20
4176562.0,4
4102899.0,4
9772.0,3
8503.0,7
9030889.0,1
2801457.0,1
4103392.0,4
4171009.0,8
4176371.0,1
4111693.0,8
4116703.0,5
4197540.0,6
4171341.0,2
4179246.0,5
4122432.0,5
4115054.0,3
4103553.0,2
9008299.0,1
4113454.0,1
4105744.0,2
7923.0,4
4116575.0,1
4197542.0,2
4199694.0,9
3125.0,5
4107489.0,1
9005409.0,3
9010560.0,1
4116683.0,16
5050021.0,1
4107119.0,5
4105291.0,11
9773.0,2
1202.0,2
4101475.0,5
9274.0,13
70771.0,1
4100661.0,1
4107642.0,6
9614.0,5
9034217.0,1
4110082.0,1
71294.0,3
4196052.0,1
4199070.0,3
9036837.0,4
9010178.0,1
4103276.0,2
9010406.0,1
4171019.0,28
4199326.0,1
4103768.0,2
4107789.0,7
8501625.0,11
4199046.0,8
4109555.0,1
4119312.0,3
72341.0,5
7102010.0,3
2626.0,3
4196106.0,3
4101473.0,3
7101643.0,9
3211.0,3
4121541.0,1
9012182.0,2
4135579.0,2
75127.0,1
9007477.0,1
4130282.0,1
4119963.0,11
8008950.0,25
4116154.0,1
5050049.0,1
9009883.0,2
9636137.0,3
4110183.0,10
4119380.0,13
9012818.0,7
4119344.0,6
4199609.0,1
4106561.0,3
9033246.0,2
4115084.0,1
4100406.0,1
4118578.0,1
4101421.0,6
4100739.0,7
4101887.0,1
4107051.0,7
4102198.0,1
9036319.0,3
4196050.0,11
4196062.0,2
4103637.0,2
72938.0,3
2547.0,8
8002636.0,3
13322.0,1
8002642.0,2
4110134.0,3
4110396.0,7
9036130.0,1
9176369.0,3
4150287.0,1
4130095.0,12
4130206.0,2
4118260.0,2
8501646.0,1
75786.0,2
8502189.0,1
4113602.0,5
4130211.0,6
4103659.0,11
4105742.0,1
4170418.0,6
4119443.0,1
9135401.0,1
4199914.0,2
4117309.0,3
4119345.0,4
4119563.0,2
9012175.0,1
4170075.0,1
4111954.0,5
9000847.0,3
4100426.0,1
4118567.0,8
4174411.0,3
4107526.0,3
71289.0,1
71350.0,3
4170877.0,5
4120749.0,1
4197543.0,2
10050.0,2
4103539.0,4
9130064.0,13
4122167.0,11
9012522.0,1
9009290.0,1
4101294.0,1
4114399.0,2
9010848.0,6
4102938.0,1
4111920.0,9
4117308.0,7
4111665.0,6
4130022.0,2
2739.0,11
4114059.0,6
4119039.0,2
9968.0,2
9544.0,9
9109203.0,1
4176107.0,3
76587.0,3
9001528.0,1
9013237.0,1
4130269.0,2
4110389.0,8
4117422.0,1
4197293.0,3
4111191.0,2
4116048.0,1
4170057.0,5
4106945.0,2
4111906.0,2
9007313.0,1
9012389.0,1
4116180.0,2
4114964.0,2
4111679.0,3
9430.0,7
9882.0,5
9123013.0,8
4103495.0,2
8501282.0,1
9005414.0,4
9005407.0,2
4117127.0,1
11963.0,2
8001067.0,2
4108294.0,2
4115071.0,3
4105930.0,1
4178853.0,8
4118336.0,4
4100003.0,3
4197200.0,1
79693.0,1
11371.0,1
9102669.0,1
9102668.0,2
4107054.0,3
4135671.0,5
8002111.0,1
4178483.0,5
4110983.0,2
1958.0,5
2730.0,9
9011091.0,1
4117091.0,1
4119964.0,2
4101993.0,4
2639.0,4
4102047.0,7
9002896.0,6
10617.0,7
8300548.0,1
9000224.0,3
4116139.0,2
4117363.0,1
4100534.0,5
2802596.0,1
8002625.0,1
4101482.0,4
1276.0,5
4130220.0,8
8600000.0,2
9004911.0,1
9004559.0,1
4118687.0,2
8001638.0,7
4101289.0,1
4103323.0,5
9036136.0,6
9036125.0,2
70907.0,1
4107625.0,1
4108423.0,1
4111341.0,4
4115953.0,1
4119304.0,3
4109831.0,2
8002654.0,1
8501260.0,10
4110053.0,8
9033505.0,1
4112152.0,1
9000670.0,1
9011623.0,1
9008406.0,1
9502976.0,2
4100632.0,4
4179229.0,3
9002143.0,2
4107918.0,3
4118693.0,1
4101459.0,2
4122655.0,5
60031.0,7
4176810.0,7
4196064.0,1
4199822.0,5
4199043.0,4
4107841.0,1
4116901.0,3
4101893.0,5
9011063.0,3
4195799.0,2
4110762.0,4
4117836.0,1
2637.0,7
4101925.0,1
4114963.0,2
4114454.0,3
4103769.0,7
4135054.0,2
10253.0,1
4100809.0,4
9309961.0,2
4178361.0,1
9036403.0,1
4173938.0,1
4112174.0,1
4160050.0,3
9012703.0,3
9012751.0,1
4117854.0,9
4107032.0,3
75080.0,1
9012653.0,1
4114982.0,2
4107851.0,1
9624.0,2
9012783.0,1
8188.0,1
9606337.0,6
4196983.0,1
4196912.0,3
4115940.0,1
9032746.0,1
8501177.0,1
2549.0,20
4177354.0,1
4103432.0,5
9012880.0,3
9008281.0,1
4101476.0,2
4102821.0,3
9005365.0,3
9004031.0,2
8000293.0,2
8002228.0,1
4102149.0,6
7917.0,2
4195714.0,6
4121932.0,1
9349.0,2
4115001.0,2
9008325.0,1
4103377.0,2
4112183.0,2
4150294.0,1
8501262.0,1
4130103.0,8
4111655.0,1
4101998.0,1
4130150.0,1
4179303.0,1
4199437.0,3
4113606.0,1
4103476.0,2
9002700.0,1
1284.0,1
9006333.0,3
13691.0,2
4176980.0,4
4115028.0,2
4176077.0,3
73827.0,1
4179181.0,7
4103307.0,2
4170047.0,1
8000994.0,1
4170335.0,5
10670.0,6
71288.0,2
4118257.0,1
4130346.0,20
4103781.0,4
4103778.0,5
8002695.0,3
9012008.0,1
4151532.0,1
9000107.0,1
1206.0,5
4706.0,1
70954.0,3
4130481.0,11
4179247.0,5
14669.0,1
4119797.0,4
2735.0,5
4112148.0,2
4130390.0,3
8000372.0,1
4195109.0,1
2801433.0,1
8501394.0,1
7102092.0,8
4120045.0,3
9008453.0,4
4103282.0,1
8386.0,3
75128.0,1
4112259.0,1
9000848.0,1
4103434.0,6
2801799.0,3
4101336.0,3
4103135.0,2
4114447.0,1
4105301.0,1
9009684.0,5
4150175.0,23
4111992.0,4
4111989.0,3
4117347.0,16
4103638.0,3
4176951.0,2
9196575.0,1
9507032.0,1
4150669.0,1
4112276.0,1
4112193.0,2
4103361.0,1
4176689.0,2
9001569.0,2
4118144.0,2
9000120.0,4
9007992.0,1
4176808.0,1
3131.0,5
72898.0,1
4176704.0,2
4160333.0,2
9136735.0,1
9012658.0,2
2801103.0,1
9101108.0,1
4199695.0,11
75170.0,2
4101368.0,1
4119266.0,2
8001421.0,2
4701.0,2
76295.0,1
4103696.0,4
4176815.0,2
4176929.0,7
4130334.0,5
4130143.0,2
2805714.0,1
4103805.0,1
4111650.0,4
4130218.0,3
4195034.0,6
4119411.0,3
1878.0,2
4103817.0,4
9010371.0,2
4100134.0,2
4119425.0,4
411.0,11
4103437.0,3
7103088.0,1
4105458.0,1
4176594.0,1
4118350.0,1
9033591.0,2
1212.0,1
8909.0,4
72774.0,2
4118362.0,2
4170367.0,2
4178535.0,3
7103680.0,1
9000838.0,1
9052.0,4
4198955.0,1
4195875.0,1
10105.0,1
2714.0,4
4170397.0,3
4112056.0,1
4111648.0,4
4123395.0,3
4110276.0,2
4101695.0,7
9964.0,8
2802801.0,2
2802757.0,1
8001635.0,3
70669.0,1
9176774.0,1
4118319.0,3
4118220.0,2
71201.0,1
9001061.0,2
9000173.0,5
4118389.0,5
9100099.0,2
4195032.0,2
9004372.0,8
73166.0,2
4178293.0,1
8002327.0,2
9034331.0,2
4101876.0,2
4101353.0,4
8913.0,3
4122283.0,4
4116968.0,4
4116109.0,2
4103511.0,2
4115378.0,3
4109414.0,1
9150139.0,6
9031255.0,5
9559.0,2
9178340.0,1
4122356.0,3
4174587.0,1
8001086.0,2
4107683.0,1
4151561.0,4
9979.0,1
4199216.0,1
9009821.0,4
9003555.0,5
9000267.0,1
4119069.0,2
4111671.0,2
4178602.0,1
2802240.0,1
4103164.0,1
4179486.0,2
9110586.0,1
4109026.0,1
71375.0,3
4130107.0,7
4110060.0,1
9110.0,2
4103736.0,2
4199987.0,10
4150671.0,5
4199416.0,7
9010377.0,1
4103729.0,6
4118372.0,2
4111698.0,1
4197718.0,1
4101842.0,1
4101331.0,1
4100296.0,1
9002137.0,1
4119935.0,1
4120498.0,2
4177066.0,1
12188.0,2
4118407.0,3
4170320.0,3
9003718.0,4
4122402.0,8
4179179.0,2
4170331.0,4
4117418.0,5
4101456.0,4
9426.0,2
4121620.0,1
4118391.0,8
8002389.0,5
12080.0,1
32738.0,3
4101481.0,3
7000165.0,1
4115074.0,1
8001728.0,1
4100967.0,4
4118404.0,6
4160385.0,2
309.0,2
4113035.0,5
9002120.0,1
4199856.0,5
4113632.0,1
4121832.0,1
71198.0,3
4111773.0,3
4135108.0,15
7862.0,1
4103799.0,2
12270.0,1
1261.0,1
4112254.0,2
4112255.0,1
4121515.0,1
4102129.0,1
4150309.0,1
4112145.0,1
9005089.0,2
9000160.0,2
9009736.0,2
4103724.0,6
4115094.0,1
4121823.0,5
4123424.0,2
4102051.0,1
3212.0,1
10835.0,1
72170.0,1
9012551.0,3
2716.0,4
4170055.0,6
4171318.0,3
4105600.0,7
4199423.0,2
10682.0,1
4170468.0,1
4178749.0,2
4178789.0,1
9035347.0,7
9002836.0,2
10597.0,4
9003358.0,1
4102013.0,1
9003698.0,6
32887.0,4
4196579.0,6
4103559.0,2
4113607.0,2
72908.0,2
9009529.0,1
4118274.0,5
4103849.0,1
4119245.0,6
9004561.0,4
4110402.0,3
9022212.0,2
8502002.0,4
9506077.0,2
2803807.0,1
4176874.0,1
70939.0,1
4117413.0,3
4105284.0,1
9008431.0,3
4103284.0,2
12220.0,1
70896.0,1
4112069.0,2
2636.0,11
4116195.0,3
4122404.0,5
9012633.0,1
9034309.0,1
4102009.0,5
4112136.0,2
4100499.0,5
4111.0,4
74012.0,5
4179258.0,3
9012319.0,1
9031397.0,2
2801948.0,1
71102.0,2
2801058.0,1
4119920.0,1
9130101.0,1
4131065.0,4
4118569.0,12
4121806.0,1
4116786.0,1
7596.0,1
4176917.0,2
4103684.0,4
8501042.0,1
4130530.0,6
8345.0,1
4150119.0,11
4199916.0,1
4179175.0,4
4107695.0,5
9117926.0,1
4170600.0,2
9001986.0,1
9114413.0,1
9506660.0,1
4170337.0,2
4106952.0,5
4110198.0,5
4131077.0,6
2801570.0,1
75961.0,1
75966.0,1
8501052.0,1
4120019.0,3
4110561.0,1
4100486.0,7
7452.0,1
4199182.0,8
4112413.0,3
3113.0,2
72585.0,3
4130051.0,6
1268.0,2
9035805.0,2
9006428.0,2
4118240.0,2
8001368.0,2
4103900.0,1
4197426.0,1
11387.0,1
9001969.0,2
