,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명
28028,190602,241485050,11-1,15,관리입구,233000634,37318.0,233000634,화성시
28029,154193,241205017,80,88,관리고개,233001020,37310.0,233001020,화성시
28030,154342,241205018,81,129,관리고개,233001020,37310.0,233001020,화성시
28031,190603,241485050,11-1,16,관리고개,233001020,37310.0,233001020,화성시
28032,190810,241485053,13-5,26,관리고개,233001020,37310.0,233001020,화성시
28033,154309,241205018,81,96,화성보건소,233002689,55397.0,233002689,화성시
28034,165717,241323001,11-3,2,화성보건소,233002689,55397.0,233002689,화성시
28038,166046,241324003,27-1,2,화성보건소,233002689,55397.0,233002689,화성시
28039,166138,241324005,17-1,2,화성보건소,233002689,55397.0,233002689,화성시
28041,189998,241485038,37,54,보통2리,233000606,36196.0,233000606,화성시
28043,189999,241485038,37,55,보통3리,233002094,55365.0,233002094,화성시
28045,190000,241485038,37,56,관항2리,233000605,36203.0,233000605,화성시
28047,190001,241485038,37,57,괘랑리,233002986,55451.0,233002986,화성시
28111,189987,241485038,37,43,괘랑리,233002987,55452.0,233002987,화성시
28113,189988,241485038,37,44,관항2리,233001142,37572.0,233001142,화성시
28115,189989,241485038,37,45,보통3리,233002095,55366.0,233002095,화성시
28117,189990,241485038,37,46,보통2리,233000611,36206.0,233000611,화성시
28125,165945,241324001,17,7,신일해피트리아파트,233002272,55150.0,233002272,화성시
28126,166144,241324005,17-1,8,신일해피트리아파트,233002272,55150.0,233002272,화성시
28127,191676,241491010,100,7,신일해피트리아파트,233002272,55150.0,233002272,화성시
28130,166145,241324005,17-1,9,푸른마을.두산위브,233001982,37977.0,233001982,화성시
28133,166146,241324005,17-1,10,나래울,233002146,55102.0,233002146,화성시
28136,166147,241324005,17-1,11,모아미래도.자연앤,233001980,37975.0,233001980,화성시
28140,166172,241324005,17-1,36,모아미래도.자연앤,233001979,37974.0,233001979,화성시
28143,166173,241324005,17-1,37,나래울,233002145,55101.0,233002145,화성시
28146,166174,241324005,17-1,38,푸른마을.두산위브,233001981,37976.0,233001981,화성시
28150,165990,241324001,17,52,신일해피트리아파트,233001689,37717.0,233001689,화성시
28151,166175,241324005,17-1,39,신일해피트리아파트,233001689,37717.0,233001689,화성시
28158,164056,241317008,19-3,37,새강주공휴먼시아,233001453,37585.0,233001453,화성시
28159,164256,241318002,H2,10,새강주공휴먼시아,233001453,37585.0,233001453,화성시
28160,166110,241324004,27-2,23,새강주공휴먼시아,233001453,37585.0,233001453,화성시
28162,154551,241205023,H5,10,나루마을상가,233001296,36948.0,233001296,화성시
28165,154493,241205022,H4,16,화성미디어센터,233002674,55725.0,233002674,화성시
28166,154555,241205023,H5,14,화성미디어센터,233002674,55725.0,233002674,화성시
28167,166162,241324005,17-1,26,화성미디어센터,233002674,55725.0,233002674,화성시
28168,154494,241205022,H4,17,동탄보건지소.우체국,233001735,37853.0,233001735,화성시
28169,154556,241205023,H5,15,동탄보건지소.우체국,233001735,37853.0,233001735,화성시
28171,166066,241324003,27-1,22,동탄보건지소.우체국,233001735,37853.0,233001735,화성시
28172,154495,241205022,H4,18,대우푸르지오.예당고등학교,233001736,37854.0,233001736,화성시
28173,154557,241205023,H5,16,대우푸르지오.예당고등학교,233001736,37854.0,233001736,화성시
28175,165744,241323001,11-3,29,대우푸르지오.예당고등학교,233001736,37854.0,233001736,화성시
28176,166067,241324003,27-1,23,대우푸르지오.예당고등학교,233001736,37854.0,233001736,화성시
28177,154525,241205022,H4,48,대우푸르지오.예당고등학교,233001719,37846.0,233001719,화성시
28178,154598,241205023,H5,57,대우푸르지오.예당고등학교,233001719,37846.0,233001719,화성시
28180,165743,241323001,11-3,28,대우푸르지오.예당고등학교,233001719,37846.0,233001719,화성시
28181,154526,241205022,H4,49,동탄보건지소.우체국,233001720,37847.0,233001720,화성시
28182,154599,241205023,H5,58,동탄보건지소.우체국,233001720,37847.0,233001720,화성시
28184,154527,241205022,H4,50,화성미디어센터,233002558,55313.0,233002558,화성시
28185,154600,241205023,H5,59,화성미디어센터,233002558,55313.0,233002558,화성시
28186,154552,241205023,H5,11,나루마을.한화우림,233000433,55667.0,233000433,화성시
28187,166159,241324005,17-1,23,나루마을.한화우림,233000433,55667.0,233000433,화성시
28188,154553,241205023,H5,12,솔빛동탄경남아너스빌,233001707,37698.0,233001707,화성시
28189,166160,241324005,17-1,24,솔빛동탄경남아너스빌,233001707,37698.0,233001707,화성시
28190,154554,241205023,H5,13,동탄복합문화센터,233002673,55724.0,233002673,화성시
28191,166161,241324005,17-1,25,동탄복합문화센터,233002673,55724.0,233002673,화성시
28192,154601,241205023,H5,60,솔빛마을.신도브래뉴,233001488,37615.0,233001488,화성시
28193,154602,241205023,H5,61,솔빛마을상가,233001297,37510.0,233001297,화성시
28194,154603,241205023,H5,62,쌍용예가,233001449,36675.0,233001449,화성시
28196,164039,241317008,19-3,20,쌍용예가,233001449,36675.0,233001449,화성시
28197,164273,241318002,H2,27,쌍용예가,233001449,36675.0,233001449,화성시
28198,166117,241324004,27-2,30,쌍용예가,233001449,36675.0,233001449,화성시
28200,166056,241324003,27-1,12,한마음초사거리,233002228,55146.0,233002228,화성시
28207,166163,241324005,17-1,27,동탄119안전센터,233002954,,233002954,화성시
28209,166078,241324003,27-1,34,한마음초사거리,233002227,55145.0,233002227,화성시
30746,163803,241317002,19,13,동탄6동복지센터입구,233002211,36669.0,233002211,화성시
30748,164095,241317009,39,19,동탄6동복지센터입구,233002211,36669.0,233002211,화성시
30749,163804,241317002,19,14,방교동,233002362,55257.0,233002362,화성시
30751,164096,241317009,39,20,방교동,233002362,55257.0,233002362,화성시
30752,163805,241317002,19,15,신리천,233002364,36704.0,233002364,화성시
30754,164097,241317009,39,21,신리천,233002364,36704.0,233002364,화성시
30755,163809,241317002,19,19,신도브레뉴아파트,233001714,37748.0,233001714,화성시
30757,164038,241317008,19-3,19,신도브레뉴아파트,233001714,37748.0,233001714,화성시
30758,164272,241318002,H2,26,신도브레뉴아파트,233001714,37748.0,233001714,화성시
30759,163810,241317002,19,20,새강주공휴먼시아,233001702,37721.0,233001702,화성시
30760,166111,241324004,27-2,24,새강주공휴먼시아,233001702,37721.0,233001702,화성시
30761,163811,241317002,19,21,육탄10용사기념공원,233001701,37701.0,233001701,화성시
30762,163875,241317004,19-1,26,육탄10용사기념공원,233001701,37701.0,233001701,화성시
30763,163812,241317002,19,22,주공휴먼시아후문,233001698,37706.0,233001698,화성시
30764,163876,241317004,19-1,27,주공휴먼시아후문,233001698,37706.0,233001698,화성시
30765,163827,241317002,19,37,주공휴먼시아후문,233001697,37708.0,233001697,화성시
30766,163891,241317004,19-1,42,주공휴먼시아후문,233001697,37708.0,233001697,화성시
30767,163828,241317002,19,38,육탄10용사기념공원,233001700,37699.0,233001700,화성시
30768,163892,241317004,19-1,43,육탄10용사기념공원,233001700,37699.0,233001700,화성시
30769,163829,241317002,19,39,한화꿈에그린,233001703,37707.0,233001703,화성시
30770,166116,241324004,27-2,29,한화꿈에그린,233001703,37707.0,233001703,화성시
30771,163831,241317002,19,41,탄요유적공원,233001454,37586.0,233001454,화성시
30773,164058,241317008,19-3,39,탄요유적공원,233001454,37586.0,233001454,화성시
30774,164258,241318002,H2,12,탄요유적공원,233001454,37586.0,233001454,화성시
30775,163834,241317002,19,44,신리천,233002363,55258.0,233002363,화성시
30777,164105,241317009,39,29,신리천,233002363,55258.0,233002363,화성시
30778,163835,241317002,19,45,방교동,233002361,36269.0,233002361,화성시
30780,164106,241317009,39,30,방교동,233002361,36269.0,233002361,화성시
30781,163836,241317002,19,46,동탄6동복지센터입구,233002210,55103.0,233002210,화성시
30783,164107,241317009,39,31,동탄6동복지센터입구,233002210,55103.0,233002210,화성시
30784,163837,241317002,19,47,방교초.레이크자이더테라스,233000379,55625.0,233000379,화성시
30785,164091,241317009,39,15,방교초.레이크자이더테라스,233000379,55625.0,233000379,화성시
30787,163850,241317004,19-1,1,의료복합,233001785,55506.0,233001785,화성시
30788,163919,241317004,19-1,70,의료복합,233001785,55506.0,233001785,화성시
30789,163872,241317004,19-1,23,동양파라곤,233001848,37891.0,233001848,화성시
30790,163873,241317004,19-1,24,나루고등학교,233001847,37890.0,233001847,화성시
30791,166114,241324004,27-2,27,나루고등학교,233001847,37890.0,233001847,화성시
30792,163874,241317004,19-1,25,반송초중교,233001845,37888.0,233001845,화성시
30793,166115,241324004,27-2,28,반송초중교,233001845,37888.0,233001845,화성시
30794,163893,241317004,19-1,44,반송초중교,233001844,37887.0,233001844,화성시
30795,166112,241324004,27-2,25,반송초중교,233001844,37887.0,233001844,화성시
30796,163894,241317004,19-1,45,나루고등학교,233001846,37889.0,233001846,화성시
30797,163895,241317004,19-1,46,동양파라곤,233001849,37892.0,233001849,화성시
30817,164121,241317009,39,45,장지동농협,233000170,36807.0,233000170,화성시
30818,163989,241317007,29,1,도로교통연구원,233002536,24265.0,233002536,화성시
30819,164019,241317007,29,31,도로교통연구원,233002536,24265.0,233002536,화성시
30820,164020,241317008,19-3,1,LH1단지A6정문,233002173,55606.0,233002173,화성시
30821,164021,241317008,19-3,2,파크푸르지오,233002187,55612.0,233002187,화성시
30822,164022,241317008,19-3,3,다원초.파크자이,233002176,55607.0,233002176,화성시
30823,164023,241317008,19-3,4,이지더원후문,233002179,55609.0,233002179,화성시
30824,164024,241317008,19-3,5,한백고등학교,233000569,55620.0,233000569,화성시
30825,164072,241317008,19-3,53,한백고등학교,233001609,37674.0,233001609,화성시
30826,164073,241317008,19-3,54,이지더원후문,233002181,55610.0,233002181,화성시
30827,164074,241317008,19-3,55,동탄파크자이정문,233002178,55608.0,233002178,화성시
30828,164075,241317008,19-3,56,파크푸르지오,233002182,55611.0,233002182,화성시
30829,164076,241317008,19-3,57,LH1단지A6정문,233002169,55605.0,233002169,화성시
30830,164088,241317009,39,12,경기도시공사동탄사업단,233002124,55593.0,233002124,화성시
30831,164089,241317009,39,13,여울보건지소,233002067,55591.0,233002067,화성시
30832,164090,241317009,39,14,동탄레이크자이더테라스,233002950,55721.0,233002950,화성시
30833,164108,241317009,39,32,동탄레이크자이더테라스,233002525,55717.0,233002525,화성시
30834,164109,241317009,39,33,화남초,233002066,55590.0,233002066,화성시
30835,164110,241317009,39,34,레이크자연앤푸르지오,233002072,55592.0,233002072,화성시
30838,164172,241317011,H3,2,한국제지,233001322,36944.0,233001322,화성시
30839,164223,241317011,H3,53,한국제지,233001319,37509.0,233001319,화성시
30840,164283,241319002,20(마산포),1,사강종점,233002875,,233002875,화성시
30841,164316,241319003,20(어도동내),1,사강종점,233002875,,233002875,화성시
30842,164352,241319004,20(어도펜션),1,사강종점,233002875,,233002875,화성시
30843,164388,241319005,공영1(사곳.궁평),1,사강종점,233002875,,233002875,화성시
30844,164460,241319006,공영1(매화.궁평),1,사강종점,233002875,,233002875,화성시
30845,164534,241319007,공영1(궁평.사곳),1,사강종점,233002875,,233002875,화성시
30846,164605,241319008,공영1(지화2리),1,사강종점,233002875,,233002875,화성시
30847,164629,241319009,공영2(삼존대광A),1,사강종점,233002875,,233002875,화성시
30848,164677,241319010,공영2(송정대광A),1,사강종점,233002875,,233002875,화성시
30849,164724,241319011,공영2(금당2리),1,사강종점,233002875,,233002875,화성시
30850,164751,241319012,공영2(지화2리),1,사강종점,233002875,,233002875,화성시
30851,164775,241319013,공영3(장문지화1),1,사강종점,233002875,,233002875,화성시
30852,164795,241319015,공영3(청원.삼존),1,사강종점,233002875,,233002875,화성시
30853,164827,241319016,공영3(삼존.청원),1,사강종점,233002875,,233002875,화성시
30854,164857,241319018,공영3(금당2리),1,사강종점,233002875,,233002875,화성시
30855,164885,241319019,공영4(삼존2.3리),1,사강종점,233002875,,233002875,화성시
30856,164896,241319020,공영4(도말.고포),1,사강종점,233002875,,233002875,화성시
30857,164923,241319021,공영4(마산.고포),1,사강종점,233002875,,233002875,화성시
30858,164956,241319022,공영4(형도.고포),1,사강종점,233002875,,233002875,화성시
30859,164987,241319023,공영4(솔미.구렛),1,사강종점,233002875,,233002875,화성시
30860,165016,241319024,20-2(용포화석지),1,사강종점,233002875,,233002875,화성시
30861,165046,241319025,20-2(천등.고정),1,사강종점,233002875,,233002875,화성시
30862,165076,241319026,20-2(용포고정천),1,사강종점,233002875,,233002875,화성시
30863,165109,241319027,20-2(용포.고정),1,사강종점,233002875,,233002875,화성시
30864,165138,241319028,20-2(천등화석지),1,사강종점,233002875,,233002875,화성시
30865,165168,241319029,20-1(백곡리),1,사강종점,233002875,,233002875,화성시
30866,165182,241319030,20-1(홍법리),1,사강종점,233002875,,233002875,화성시
30867,165229,241319031,20-1(독지리),1,사강종점,233002875,,233002875,화성시
30868,165252,241319032,20-3(왕모대시청),1,사강종점,233002875,,233002875,화성시
30869,165342,241319033,20-3(당성왕모대),1,사강종점,233002875,,233002875,화성시
30870,165400,241319034,20-3(쌍쏭.대광A),1,사강종점,233002875,,233002875,화성시
30871,165453,241319035,20-1(고모리),1,사강종점,233002875,,233002875,화성시
30872,165479,241319036,공영3(솔미.구렛),1,사강종점,233002875,,233002875,화성시
30873,165508,241319037,공영3(지화2리),1,사강종점,233002875,,233002875,화성시
30874,165532,241319039,공영4(돌내.형도),1,사강종점,233002875,,233002875,화성시
30875,165559,241319041,공영4(돌내독지1),1,사강종점,233002875,,233002875,화성시
30876,165582,241319042,공영4(돌내독지2),1,사강종점,233002875,,233002875,화성시
30877,165606,241319043,20-4A,1,사강종점,233002875,,233002875,화성시
30878,165658,241319044,20-4B,1,사강종점,233002875,,233002875,화성시
30879,164285,241319002,20(마산포),3,송산중학교,233002209,55207.0,233002209,화성시
30880,164318,241319003,20(어도동내),3,송산중학교,233002209,55207.0,233002209,화성시
30881,164354,241319004,20(어도펜션),3,송산중학교,233002209,55207.0,233002209,화성시
30882,164607,241319008,공영1(지화2리),3,송산중학교,233002209,55207.0,233002209,화성시
30883,164753,241319012,공영2(지화2리),3,송산중학교,233002209,55207.0,233002209,화성시
30884,164777,241319013,공영3(장문지화1),3,송산중학교,233002209,55207.0,233002209,화성시
30885,164898,241319020,공영4(도말.고포),3,송산중학교,233002209,55207.0,233002209,화성시
30886,164925,241319021,공영4(마산.고포),3,송산중학교,233002209,55207.0,233002209,화성시
30887,164958,241319022,공영4(형도.고포),3,송산중학교,233002209,55207.0,233002209,화성시
30888,164989,241319023,공영4(솔미.구렛),3,송산중학교,233002209,55207.0,233002209,화성시
30889,165018,241319024,20-2(용포화석지),3,송산중학교,233002209,55207.0,233002209,화성시
30890,165048,241319025,20-2(천등.고정),3,송산중학교,233002209,55207.0,233002209,화성시
30891,165078,241319026,20-2(용포고정천),3,송산중학교,233002209,55207.0,233002209,화성시
30892,165111,241319027,20-2(용포.고정),3,송산중학교,233002209,55207.0,233002209,화성시
30893,165140,241319028,20-2(천등화석지),3,송산중학교,233002209,55207.0,233002209,화성시
30894,165231,241319031,20-1(독지리),3,송산중학교,233002209,55207.0,233002209,화성시
30895,165481,241319036,공영3(솔미.구렛),3,송산중학교,233002209,55207.0,233002209,화성시
30896,165510,241319037,공영3(지화2리),3,송산중학교,233002209,55207.0,233002209,화성시
30897,165534,241319039,공영4(돌내.형도),3,송산중학교,233002209,55207.0,233002209,화성시
30898,165561,241319041,공영4(돌내독지1),3,송산중학교,233002209,55207.0,233002209,화성시
30899,165584,241319042,공영4(돌내독지2),3,송산중학교,233002209,55207.0,233002209,화성시
30900,164286,241319002,20(마산포),4,은진화학,233002206,55204.0,233002206,화성시
30901,164319,241319003,20(어도동내),4,은진화학,233002206,55204.0,233002206,화성시
30902,164355,241319004,20(어도펜션),4,은진화학,233002206,55204.0,233002206,화성시
30903,164608,241319008,공영1(지화2리),4,은진화학,233002206,55204.0,233002206,화성시
30904,164754,241319012,공영2(지화2리),4,은진화학,233002206,55204.0,233002206,화성시
30905,164778,241319013,공영3(장문지화1),4,은진화학,233002206,55204.0,233002206,화성시
30906,164899,241319020,공영4(도말.고포),4,은진화학,233002206,55204.0,233002206,화성시
30907,164926,241319021,공영4(마산.고포),4,은진화학,233002206,55204.0,233002206,화성시
30908,164990,241319023,공영4(솔미.구렛),4,은진화학,233002206,55204.0,233002206,화성시
30909,165482,241319036,공영3(솔미.구렛),4,은진화학,233002206,55204.0,233002206,화성시
30910,165511,241319037,공영3(지화2리),4,은진화학,233002206,55204.0,233002206,화성시
30911,164287,241319002,20(마산포),5,중송1리,233001475,37046.0,233001475,화성시
30912,164320,241319003,20(어도동내),5,중송1리,233001475,37046.0,233001475,화성시
30913,164356,241319004,20(어도펜션),5,중송1리,233001475,37046.0,233001475,화성시
30914,164609,241319008,공영1(지화2리),5,중송1리,233001475,37046.0,233001475,화성시
30915,164755,241319012,공영2(지화2리),5,중송1리,233001475,37046.0,233001475,화성시
30916,164779,241319013,공영3(장문지화1),5,중송1리,233001475,37046.0,233001475,화성시
30917,164900,241319020,공영4(도말.고포),5,중송1리,233001475,37046.0,233001475,화성시
30918,164927,241319021,공영4(마산.고포),5,중송1리,233001475,37046.0,233001475,화성시
30919,164991,241319023,공영4(솔미.구렛),5,중송1리,233001475,37046.0,233001475,화성시
30920,165483,241319036,공영3(솔미.구렛),5,중송1리,233001475,37046.0,233001475,화성시
30921,165512,241319037,공영3(지화2리),5,중송1리,233001475,37046.0,233001475,화성시
30922,164288,241319002,20(마산포),6,마산1리,233000298,37400.0,233000298,화성시
30923,164321,241319003,20(어도동내),6,마산1리,233000298,37400.0,233000298,화성시
30924,164357,241319004,20(어도펜션),6,마산1리,233000298,37400.0,233000298,화성시
30925,164610,241319008,공영1(지화2리),6,마산1리,233000298,37400.0,233000298,화성시
30926,164756,241319012,공영2(지화2리),6,마산1리,233000298,37400.0,233000298,화성시
30927,164780,241319013,공영3(장문지화1),6,마산1리,233000298,37400.0,233000298,화성시
30928,164901,241319020,공영4(도말.고포),6,마산1리,233000298,37400.0,233000298,화성시
30929,164928,241319021,공영4(마산.고포),6,마산1리,233000298,37400.0,233000298,화성시
30930,164993,241319023,공영4(솔미.구렛),7,마산1리,233000298,37400.0,233000298,화성시
30931,165485,241319036,공영3(솔미.구렛),7,마산1리,233000298,37400.0,233000298,화성시
30932,165513,241319037,공영3(지화2리),6,마산1리,233000298,37400.0,233000298,화성시
30933,164289,241319002,20(마산포),7,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30934,164322,241319003,20(어도동내),7,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30935,164358,241319004,20(어도펜션),7,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30936,164781,241319013,공영3(장문지화1),7,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30937,164902,241319020,공영4(도말.고포),7,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30938,164929,241319021,공영4(마산.고포),7,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30939,164994,241319023,공영4(솔미.구렛),8,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30940,165486,241319036,공영3(솔미.구렛),8,마산1리.청촌농원,233002201,55199.0,233002201,화성시
30941,164290,241319002,20(마산포),8,마산1리마을회관,233002203,55201.0,233002203,화성시
30942,164323,241319003,20(어도동내),8,마산1리마을회관,233002203,55201.0,233002203,화성시
30943,164359,241319004,20(어도펜션),8,마산1리마을회관,233002203,55201.0,233002203,화성시
30944,164903,241319020,공영4(도말.고포),8,마산1리마을회관,233002203,55201.0,233002203,화성시
30945,164930,241319021,공영4(마산.고포),8,마산1리마을회관,233002203,55201.0,233002203,화성시
30946,164995,241319023,공영4(솔미.구렛),9,마산1리마을회관,233002203,55201.0,233002203,화성시
30947,165487,241319036,공영3(솔미.구렛),9,마산1리마을회관,233002203,55201.0,233002203,화성시
30948,164291,241319002,20(마산포),9,신흥유원지,233000292,36834.0,233000292,화성시
30949,164324,241319003,20(어도동내),9,신흥유원지,233000292,36834.0,233000292,화성시
30950,164360,241319004,20(어도펜션),9,신흥유원지,233000292,36834.0,233000292,화성시
30951,164931,241319021,공영4(마산.고포),9,신흥유원지,233000292,36834.0,233000292,화성시
30952,164996,241319023,공영4(솔미.구렛),10,신흥유원지,233000292,36834.0,233000292,화성시
30953,165488,241319036,공영3(솔미.구렛),10,신흥유원지,233000292,36834.0,233000292,화성시
30954,164292,241319002,20(마산포),10,마산초교,233000296,37027.0,233000296,화성시
30955,164325,241319003,20(어도동내),10,마산초교,233000296,37027.0,233000296,화성시
30956,164361,241319004,20(어도펜션),10,마산초교,233000296,37027.0,233000296,화성시
30957,164932,241319021,공영4(마산.고포),10,마산초교,233000296,37027.0,233000296,화성시
30958,164997,241319023,공영4(솔미.구렛),11,마산초교,233000296,37027.0,233000296,화성시
30959,165489,241319036,공영3(솔미.구렛),11,마산초교,233000296,37027.0,233000296,화성시
30960,164293,241319002,20(마산포),11,마산2리,233001476,37024.0,233001476,화성시
30961,164326,241319003,20(어도동내),11,마산2리,233001476,37024.0,233001476,화성시
30962,164362,241319004,20(어도펜션),11,마산2리,233001476,37024.0,233001476,화성시
30963,164998,241319023,공영4(솔미.구렛),12,마산2리,233001476,37024.0,233001476,화성시
30964,165490,241319036,공영3(솔미.구렛),12,마산2리,233001476,37024.0,233001476,화성시
30965,164294,241319002,20(마산포),12,고포3리,233002196,55194.0,233002196,화성시
30966,164327,241319003,20(어도동내),12,고포3리,233002196,55194.0,233002196,화성시
30967,164363,241319004,20(어도펜션),12,고포3리,233002196,55194.0,233002196,화성시
30968,164999,241319023,공영4(솔미.구렛),13,고포3리,233002196,55194.0,233002196,화성시
30969,165491,241319036,공영3(솔미.구렛),13,고포3리,233002196,55194.0,233002196,화성시
30970,164295,241319002,20(마산포),13,고포2리,233001477,37019.0,233001477,화성시
30971,164328,241319003,20(어도동내),13,고포2리,233001477,37019.0,233001477,화성시
30972,164364,241319004,20(어도펜션),13,고포2리,233001477,37019.0,233001477,화성시
30973,164907,241319020,공영4(도말.고포),12,고포2리,233001477,37019.0,233001477,화성시
30974,164937,241319021,공영4(마산.고포),15,고포2리,233001477,37019.0,233001477,화성시
30975,164970,241319022,공영4(형도.고포),15,고포2리,233001477,37019.0,233001477,화성시
30976,164296,241319002,20(마산포),14,약방앞,233002192,55190.0,233002192,화성시
30977,164329,241319003,20(어도동내),14,약방앞,233002192,55190.0,233002192,화성시
30978,164365,241319004,20(어도펜션),14,약방앞,233002192,55190.0,233002192,화성시
30979,164297,241319002,20(마산포),15,고포1리,233001478,37010.0,233001478,화성시
30980,164330,241319003,20(어도동내),15,고포1리,233001478,37010.0,233001478,화성시
30981,164366,241319004,20(어도펜션),15,고포1리,233001478,37010.0,233001478,화성시
30982,164298,241319002,20(마산포),16,마산포,233001838,37885.0,233001838,화성시
30983,164331,241319003,20(어도동내),16,마산포,233001838,37885.0,233001838,화성시
30984,164367,241319004,20(어도펜션),16,마산포,233001838,37885.0,233001838,화성시
30985,164299,241319002,20(마산포),17,고포1리,233001839,37884.0,233001839,화성시
30986,164335,241319003,20(어도동내),20,고포1리,233001839,37884.0,233001839,화성시
30987,164371,241319004,20(어도펜션),20,고포1리,233001839,37884.0,233001839,화성시
30988,164300,241319002,20(마산포),18,약방앞,233002193,55191.0,233002193,화성시
30989,164336,241319003,20(어도동내),21,약방앞,233002193,55191.0,233002193,화성시
30990,164372,241319004,20(어도펜션),21,약방앞,233002193,55191.0,233002193,화성시
30991,164301,241319002,20(마산포),19,고포2리,233002194,55192.0,233002194,화성시
30992,164337,241319003,20(어도동내),22,고포2리,233002194,55192.0,233002194,화성시
30993,164373,241319004,20(어도펜션),22,고포2리,233002194,55192.0,233002194,화성시
30994,164909,241319020,공영4(도말.고포),14,고포2리,233002194,55192.0,233002194,화성시
30995,164939,241319021,공영4(마산.고포),17,고포2리,233002194,55192.0,233002194,화성시
30996,164972,241319022,공영4(형도.고포),17,고포2리,233002194,55192.0,233002194,화성시
30997,164302,241319002,20(마산포),20,고포3리,233002197,55195.0,233002197,화성시
30998,164338,241319003,20(어도동내),23,고포3리,233002197,55195.0,233002197,화성시
30999,164374,241319004,20(어도펜션),23,고포3리,233002197,55195.0,233002197,화성시
31000,164973,241319022,공영4(형도.고포),18,고포3리,233002197,55195.0,233002197,화성시
31001,165001,241319023,공영4(솔미.구렛),15,고포3리,233002197,55195.0,233002197,화성시
31002,165493,241319036,공영3(솔미.구렛),15,고포3리,233002197,55195.0,233002197,화성시
31003,164303,241319002,20(마산포),21,마산2리,233002195,55193.0,233002195,화성시
31004,164339,241319003,20(어도동내),24,마산2리,233002195,55193.0,233002195,화성시
31005,164375,241319004,20(어도펜션),24,마산2리,233002195,55193.0,233002195,화성시
31006,164974,241319022,공영4(형도.고포),19,마산2리,233002195,55193.0,233002195,화성시
31007,165002,241319023,공영4(솔미.구렛),16,마산2리,233002195,55193.0,233002195,화성시
31008,165494,241319036,공영3(솔미.구렛),16,마산2리,233002195,55193.0,233002195,화성시
31009,164304,241319002,20(마산포),22,마산초교,233002198,55196.0,233002198,화성시
31010,164340,241319003,20(어도동내),25,마산초교,233002198,55196.0,233002198,화성시
31011,164376,241319004,20(어도펜션),25,마산초교,233002198,55196.0,233002198,화성시
31012,164944,241319021,공영4(마산.고포),22,마산초교,233002198,55196.0,233002198,화성시
31013,164975,241319022,공영4(형도.고포),20,마산초교,233002198,55196.0,233002198,화성시
31014,165003,241319023,공영4(솔미.구렛),17,마산초교,233002198,55196.0,233002198,화성시
31015,165495,241319036,공영3(솔미.구렛),17,마산초교,233002198,55196.0,233002198,화성시
31016,164305,241319002,20(마산포),23,신흥유원지,233002199,55197.0,233002199,화성시
31017,164341,241319003,20(어도동내),26,신흥유원지,233002199,55197.0,233002199,화성시
31018,164377,241319004,20(어도펜션),26,신흥유원지,233002199,55197.0,233002199,화성시
31019,164945,241319021,공영4(마산.고포),23,신흥유원지,233002199,55197.0,233002199,화성시
31020,164976,241319022,공영4(형도.고포),21,신흥유원지,233002199,55197.0,233002199,화성시
31021,165004,241319023,공영4(솔미.구렛),18,신흥유원지,233002199,55197.0,233002199,화성시
31022,165496,241319036,공영3(솔미.구렛),18,신흥유원지,233002199,55197.0,233002199,화성시
31023,164306,241319002,20(마산포),24,마산1리마을회관,233002204,55202.0,233002204,화성시
31024,164342,241319003,20(어도동내),27,마산1리마을회관,233002204,55202.0,233002204,화성시
31025,164378,241319004,20(어도펜션),27,마산1리마을회관,233002204,55202.0,233002204,화성시
31026,164785,241319013,공영3(장문지화1),11,마산1리마을회관,233002204,55202.0,233002204,화성시
31027,164913,241319020,공영4(도말.고포),18,마산1리마을회관,233002204,55202.0,233002204,화성시
31028,164946,241319021,공영4(마산.고포),24,마산1리마을회관,233002204,55202.0,233002204,화성시
31029,164977,241319022,공영4(형도.고포),22,마산1리마을회관,233002204,55202.0,233002204,화성시
31030,165005,241319023,공영4(솔미.구렛),19,마산1리마을회관,233002204,55202.0,233002204,화성시
31031,165497,241319036,공영3(솔미.구렛),19,마산1리마을회관,233002204,55202.0,233002204,화성시
31032,164307,241319002,20(마산포),25,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31033,164343,241319003,20(어도동내),28,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31034,164379,241319004,20(어도펜션),28,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31035,164786,241319013,공영3(장문지화1),12,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31036,164914,241319020,공영4(도말.고포),19,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31037,164947,241319021,공영4(마산.고포),25,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31038,164978,241319022,공영4(형도.고포),23,마산1리.청촌농원,233002202,55200.0,233002202,화성시
31039,165006,241319023,공영4(솔미.구렛),20,마산1리.청촌농원,233002202,55200.0,233002202,화성시
