,20180702이용횟수
4110101.0,1
4130159.0,9
4199819.0,1
4110100.0,5
9030437.0,3
4119964.0,6
9001943.0,2
1251.0,5
75902.0,1
1408.0,17
4111854.0,14
5050129.0,1
2802977.0,1
4101178.0,3
4117837.0,2
5050066.0,1
1208.0,1
4111648.0,3
9014464.0,3
4107923.0,4
4110195.0,8
9008696.0,2
10280.0,1
4116549.0,4
1816.0,7
4130251.0,6
4112065.0,4
9119116.0,5
4119127.0,1
4174608.0,1
9010942.0,2
4130532.0,6
4116781.0,3
7101798.0,16
4103695.0,4
4130281.0,11
4122613.0,3
9100164.0,5
8002389.0,1
4111704.0,1
4130167.0,3
9176842.0,10
9000267.0,1
4176170.0,11
2715.0,3
4103573.0,2
4110171.0,5
9430.0,3
9274.0,12
9031809.0,1
4179260.0,3
4179245.0,1
4117801.0,8
9004912.0,1
4100337.0,4
4113466.0,1
8720.0,2
2546.0,10
4108008.0,21
4119647.0,3
2744.0,24
9010937.0,3
4119183.0,1
2514.0,12
4130095.0,11
4101912.0,6
4195791.0,5
4130232.0,3
4118560.0,6
9000430.0,2
392.0,1
9968.0,4
4100490.0,7
4116840.0,2
4197714.0,9
4196060.0,1
4170518.0,3
4103661.0,1
10034.0,1
4176756.0,3
4116010.0,1
2557.0,9
4115096.0,2
4195059.0,7
4101439.0,3
4178233.0,1
4119839.0,3
4176885.0,4
4170286.0,3
4110148.0,4
4117266.0,3
4101419.0,8
9116230.0,7
4118561.0,5
4101699.0,1
4178972.0,3
72484.0,1
4176099.0,3
9007951.0,1
8002186.0,3
8001944.0,1
9000261.0,1
4176912.0,1
9006488.0,2
4107187.0,4
4112180.0,1
9107109.0,1
9178975.0,5
4173985.0,1
9130064.0,6
9005348.0,5
4119391.0,5
8001607.0,3
4111843.0,3
4122085.0,7
4100488.0,6
76680.0,16
72533.0,1
4176078.0,1
4117841.0,4
4197717.0,4
8502203.0,1
4119963.0,8
4100574.0,2
4135554.0,9
4160074.0,2
4170687.0,3
4130277.0,2
4117349.0,3
4106946.0,5
4117215.0,10
8002625.0,2
4103523.0,3
4112122.0,1
9000164.0,1
73201.0,2
4130047.0,3
4122752.0,1
4100485.0,6
9004921.0,3
9002699.0,5
4105603.0,7
4119126.0,3
4119121.0,5
9008872.0,1
4130338.0,8
9009865.0,1
2803226.0,1
9012709.0,2
4119597.0,1
4106940.0,4
4131043.0,3
7102010.0,2
8002598.0,6
8002602.0,4
4170495.0,2
4121823.0,3
4123424.0,1
9603692.0,1
2647.0,3
4170898.0,2
9033559.0,1
74913.0,12
9009826.0,1
9009398.0,6
8501277.0,8
4116648.0,1
4114327.0,1
4160220.0,8
4103666.0,4
4103532.0,4
73808.0,1
4103509.0,7
2803239.0,1
4151811.0,2
4103765.0,4
340.0,18
4112058.0,2
4130511.0,10
4119541.0,2
4195053.0,13
4112955.0,3
4122637.0,1
4113855.0,1
4196074.0,1
4171028.0,2
70934.0,1
4116591.0,1
4199889.0,5
4111701.0,2
72350.0,8
4174320.0,1
9008707.0,1
3114.0,11
2802008.0,1
4117147.0,1
4118189.0,5
4103829.0,15
4106943.0,4
4130330.0,9
4178219.0,1
4199609.0,2
4176992.0,5
75304.0,1
4178973.0,2
11370.0,2
4170433.0,7
4100634.0,1
4114951.0,9
4150418.0,3
4116585.0,7
4111913.0,7
4197542.0,4
4119443.0,1
4179146.0,2
8501201.0,5
2730.0,7
4150245.0,10
4101483.0,2
9008316.0,12
9008453.0,5
4122166.0,5
4112205.0,2
4150495.0,1
9033020.0,1
4118360.0,2
4106953.0,1
4102100.0,4
4196063.0,3
70091.0,1
4102144.0,7
4170909.0,2
4116356.0,17
9446.0,1
9036576.0,1
8403.0,1
1019.0,7
4117226.0,1
10274.0,4
4117185.0,2
4195994.0,1
9005545.0,4
4176897.0,2
4110243.0,2
4119899.0,2
4198901.0,1
9012664.0,1
4101427.0,14
4108.0,16
76639.0,5
4170749.0,1
4113495.0,3
1885.0,6
8002605.0,5
9000123.0,9
4117353.0,4
4111612.0,4
4131053.0,1
4105216.0,6
4112112.0,8
2523.0,10
9176447.0,6
4123750.0,1
4116538.0,6
4103719.0,7
4121323.0,1
4178340.0,4
4101451.0,2
9011204.0,3
4115158.0,4
4199929.0,2
4150192.0,4
4130339.0,7
9007086.0,1
4117839.0,5
4118.0,6
4110299.0,1
8332.0,1
4122175.0,9
2719.0,1
4100457.0,11
4176511.0,20
10907.0,2
1018.0,10
4113782.0,11
4111860.0,3
4118391.0,6
9036551.0,1
9006335.0,15
4111837.0,28
9498.0,5
9006346.0,6
111156.0,1
4109026.0,1
4113768.0,1
9010700.0,4
4103810.0,4
4136462.0,1
10665.0,1
4103535.0,11
4111168.0,2
4100418.0,2
4176806.0,4
4116637.0,7
4100584.0,2
9179335.0,14
4178976.0,2
9110130.0,4
4130530.0,8
4112039.0,12
71108.0,4
2618.0,5
9567.0,1
4117846.0,11
4112151.0,1
4176650.0,1
4112259.0,2
76496.0,3
75935.0,9
20222.0,7
9034523.0,5
4119821.0,1
4116269.0,7
2520.0,7
4119242.0,3
2800990.0,2
9000272.0,1
7103124.0,2
4116376.0,2
9002684.0,1
9001559.0,3
4112239.0,1
9036135.0,2
4101125.0,1
4195876.0,2
4112202.0,2
4117374.0,3
4101473.0,8
9119103.0,6
4197555.0,2
4110393.0,5
4103883.0,3
72851.0,4
4130183.0,6
71289.0,2
4176636.0,7
4103303.0,1
74934.0,6
32723.0,5
2738.0,13
4122326.0,4
4102897.0,17
4176247.0,1
4103899.0,1
9002750.0,3
9036300.0,10
2807278.0,2
4179262.0,1
4113571.0,2
9506077.0,1
9012790.0,2
9010682.0,2
4123522.0,2
4195794.0,1
9009148.0,1
4177536.0,1
4106836.0,3
4103674.0,4
813.0,1
4170685.0,2
9109826.0,1
9035019.0,3
4121944.0,3
4102834.0,3
4105211.0,1
4107336.0,3
7101612.0,20
4199182.0,5
9009907.0,2
4118324.0,2
4195446.0,2
4170948.0,3
4151604.0,6
4101476.0,2
9008429.0,2
9103388.0,2
4103824.0,6
4117426.0,7
9014258.0,1
4102075.0,4
4100481.0,3
4151529.0,3
4115105.0,14
4117422.0,3
8502106.0,1
4112381.0,4
4170884.0,5
4178615.0,8
9013930.0,2
9118540.0,12
3121.0,2
8003055.0,11
4160204.0,10
4116723.0,4
9011118.0,3
4179352.0,3
4119989.0,1
4119147.0,3
4118294.0,7
4207.0,5
4103316.0,1
9001528.0,1
10474.0,1
4178329.0,9
4107258.0,1
4118528.0,4
8002705.0,1
4116946.0,27
4101471.0,7
4170395.0,6
4118322.0,6
4110055.0,3
4198900.0,14
4101604.0,2
4130348.0,5
4170241.0,1
4123661.0,1
9003176.0,2
9003175.0,2
4151586.0,1
4101418.0,1
4109912.0,3
9010028.0,1
7103105.0,3
4102189.0,1
11690.0,2
2801438.0,5
155.0,16
8002601.0,4
4121328.0,2
4196511.0,1
4112238.0,6
4105325.0,1
4100320.0,5
9002851.0,1
4103333.0,2
4112188.0,5
4118327.0,2
4119226.0,1
9030866.0,3
4151662.0,3
4116623.0,5
4101336.0,2
4119638.0,3
75194.0,3
207.0,14
4107692.0,1
4100589.0,4
33038.0,1
76424.0,3
4123010.0,5
4117219.0,6
4121983.0,2
9008667.0,2
10617.0,2
4102190.0,2
9002896.0,7
7703.0,3
9001992.0,2
72006.0,3
9411.0,2
4196569.0,2
9613190.0,1
4102887.0,1
4115046.0,3
4101734.0,1
4112091.0,1
4199081.0,2
4118332.0,8
8501273.0,4
9011130.0,1
4130449.0,6
9007912.0,1
4118571.0,5
72391.0,2
7738.0,1
4101858.0,3
4150669.0,2
4119724.0,2
4196995.0,2
4110087.0,1
4110151.0,5
9000100.0,4
10618.0,1
70117.0,9
9195036.0,1
4179006.0,2
4101416.0,9
9011513.0,2
9011466.0,2
9439.0,2
4103495.0,4
4174131.0,6
4130513.0,3
4130395.0,4
4103679.0,3
4110056.0,1
31538.0,1
9010360.0,3
9032745.0,2
2632.0,5
4103386.0,4
4116595.0,6
4160241.0,17
4160240.0,1
2536.0,1
4199817.0,3
9009122.0,3
10762.0,6
9005407.0,1
4199764.0,2
4115087.0,2
14651.0,1
4100436.0,6
4112138.0,1
4130104.0,1
4195029.0,3
4178230.0,2
9035005.0,5
2741.0,17
4176121.0,4
4107087.0,2
4130344.0,4
4150262.0,6
4117085.0,1
4179166.0,3
4103648.0,2
4199825.0,13
9008231.0,2
4101827.0,1
4119566.0,1
4116635.0,5
4102929.0,2
4176873.0,1
4119561.0,5
4150238.0,8
4113246.0,5
9000537.0,1
4176765.0,4
4103471.0,1
4116563.0,1
4103307.0,1
4106656.0,3
4106771.0,1
4105310.0,2
4105307.0,1
75433.0,5
72886.0,1
4110504.0,2
4114957.0,2
4160235.0,3
4115482.0,7
4115010.0,4
4198814.0,3
4118196.0,2
72027.0,2
2801583.0,1
2801527.0,3
4102009.0,3
4103599.0,5
4150592.0,3
4119555.0,1
72855.0,1
4119557.0,2
4107898.0,1
4107900.0,3
3208.0,2
4175623.0,8
4130383.0,4
9005453.0,2
9034337.0,7
4100431.0,3
4100482.0,1
9011107.0,4
4102933.0,12
9010833.0,1
10360.0,1
8001392.0,3
9117052.0,4
428.0,16
4170528.0,12
3113.0,4
4160073.0,5
4120807.0,2
4121388.0,12
4130323.0,1
4116651.0,6
73987.0,1
4119233.0,2
4102610.0,1
4121541.0,2
4130499.0,4
4102942.0,5
4122432.0,4
4105265.0,5
4115053.0,7
4123416.0,1
4115854.0,2
4100510.0,2
4178355.0,4
10767.0,1
9002823.0,5
4113035.0,2
4103796.0,1
419.0,12
4196901.0,1
4103379.0,5
9036839.0,7
2802052.0,1
4118343.0,7
9012275.0,2
9002125.0,6
4196580.0,1
9010904.0,1
4196068.0,4
9011142.0,2
71613.0,2
9119112.0,2
4100480.0,4
4118137.0,1
9006333.0,4
4150123.0,6
9005397.0,1
4117658.0,1
4106818.0,2
4102926.0,8
9005370.0,9
9002658.0,1
4178604.0,3
4176132.0,9
4178988.0,2
4105240.0,2
9011079.0,3
4107173.0,2
4118330.0,12
4170725.0,3
4102030.0,1
1270.0,2
2804953.0,1
4117793.0,8
4111921.0,6
4160140.0,1
4105361.0,9
4100556.0,12
4179005.0,4
4107609.0,3
9011672.0,1
4110408.0,2
4100456.0,2
4111613.0,2
4119000.0,1
4177393.0,1
4199046.0,2
9195697.0,16
4123517.0,1
2801921.0,2
7632.0,2
4117457.0,5
4119574.0,1
4103461.0,9
4115313.0,1
10815.0,2
8000866.0,1
4103598.0,6
4179162.0,3
8501518.0,2
4103608.0,5
4113477.0,8
2801160.0,4
4103478.0,1
4195439.0,2
4102.0,8
4101012.0,1
4171025.0,3
1021.0,2
4123590.0,1
72537.0,1
4150352.0,2
4113825.0,5
4101200.0,1
4201.0,4
4119375.0,2
4110471.0,3
4107132.0,7
9013827.0,2
4196105.0,5
75513.0,1
4112372.0,4
4123600.0,1
4176329.0,1
4123593.0,1
4107853.0,5
11381.0,1
4118438.0,1
4114964.0,1
9730.0,1
4109323.0,1
4112267.0,1
9010746.0,1
9002552.0,1
4170151.0,2
4105227.0,2
9860.0,6
1952.0,4
4107244.0,2
4199987.0,5
71092.0,8
4119325.0,3
4104593.0,5
4107565.0,1
4176463.0,5
9001859.0,1
4150528.0,1
4176973.0,5
4170998.0,3
4107917.0,9
4151556.0,2
4179023.0,2
4176464.0,4
4108439.0,2
4170047.0,2
3119.0,5
4112363.0,1
4150337.0,6
4195052.0,2
4102011.0,1
4102533.0,1
9109775.0,2
4119041.0,4
4115146.0,7
4116599.0,2
4103146.0,2
4120050.0,23
4100437.0,4
9008152.0,2
4101440.0,16
4176935.0,1
4176967.0,2
4130547.0,9
9022212.0,1
2541.0,1
4117382.0,17
4130201.0,1
9514315.0,1
4117853.0,4
4107602.0,2
4117246.0,2
9003645.0,1
73669.0,1
4103740.0,1
9013843.0,2
9002702.0,5
72782.0,9
4116739.0,3
4111870.0,5
4179299.0,3
4121950.0,3
4170492.0,5
4109.0,7
4102348.0,4
4119409.0,1
4101068.0,2
2800108.0,3
1890.0,3
4135079.0,2
4118352.0,2
4170822.0,17
9036126.0,6
4196076.0,6
9010767.0,3
4195017.0,5
4135673.0,4
13965.0,1
9036125.0,1
8002604.0,9
73805.0,3
4101449.0,1
4179329.0,5
73801.0,5
7700.0,19
9204.0,2
4176609.0,2
70689.0,1
4100149.0,12
72379.0,1
4199449.0,14
4100521.0,7
4118283.0,7
9208436.0,3
4103127.0,2
9002559.0,5
2637.0,3
9002654.0,1
4118204.0,6
4110566.0,1
4104014.0,1
4117257.0,7
3219.0,1
4107394.0,1
4118380.0,3
4170958.0,7
8501509.0,1
4101619.0,1
4100430.0,6
4176222.0,10
4135091.0,1
11732.0,6
4107831.0,1
4123525.0,1
10597.0,2
9009765.0,1
73879.0,2
72578.0,4
9102925.0,15
4102005.0,5
4170121.0,5
8502093.0,1
9002380.0,1
4503.0,15
4103633.0,1
4116592.0,4
4105300.0,1
4114428.0,3
4119422.0,8
4100912.0,2
4118474.0,11
72339.0,6
9011251.0,1
4176692.0,1
4114754.0,1
2645.0,5
73782.0,2
4199914.0,3
72579.0,3
4117019.0,5
4179128.0,14
4110061.0,6
4123531.0,1
9012110.0,1
4135685.0,1
4119269.0,5
4107088.0,2
4116683.0,11
4111958.0,6
9036915.0,2
4103454.0,5
4179127.0,7
4109691.0,1
9008740.0,2
4116645.0,2
9909.0,3
4114986.0,3
4119351.0,11
1273.0,3
4112066.0,7
4103574.0,6
4103718.0,7
4111908.0,7
4118483.0,2
71282.0,1
4178981.0,3
76635.0,4
4103162.0,1
4199070.0,5
4110889.0,1
4116499.0,1
9033324.0,1
9012483.0,11
9002661.0,3
4130106.0,3
4197471.0,1
9011897.0,2
4117298.0,9
4131051.0,2
9134196.0,6
9001940.0,1
4103655.0,6
4101415.0,10
4135967.0,1
4136258.0,1
4116259.0,1
4101945.0,9
8002121.0,9
70509.0,1
9013865.0,2
4117398.0,2
4122212.0,2
4106949.0,2
10829.0,2
4103734.0,1
7103109.0,4
9013038.0,1
4150140.0,2
4130138.0,12
4150029.0,1
4196632.0,4
9031465.0,8
4112111.0,2
9507032.0,2
4119061.0,3
4103328.0,4
4117429.0,4
9606596.0,1
4198879.0,8
4110163.0,2
9011018.0,2
7000020.0,1
11963.0,1
4122910.0,1
4109337.0,2
4118359.0,1
4179328.0,2
9008436.0,10
9300.0,4
4103126.0,1
4113580.0,7
70924.0,8
4130379.0,1
9012031.0,2
4110143.0,3
4101991.0,2
4151576.0,4
4130347.0,2
4101785.0,2
4179330.0,16
4121366.0,11
4100654.0,13
4100604.0,7
9501069.0,3
9613167.0,1
9899.0,1
4100534.0,4
4118220.0,2
4102120.0,1
4113040.0,1
9036131.0,2
9008582.0,1
4103347.0,3
4112050.0,1
9008856.0,2
4119345.0,7
71102.0,6
9012552.0,1
4176929.0,3
4123656.0,1
4171386.0,7
4100439.0,3
9134891.0,2
4136459.0,1
4122783.0,4
4110414.0,4
4100347.0,1
9106885.0,1
4176092.0,2
4176887.0,1
4198245.0,1
4119276.0,5
8501933.0,1
74586.0,1
2720.0,4
4195885.0,4
8001907.0,1
9000922.0,1
4116580.0,5
4101976.0,4
9000846.0,7
7101643.0,3
4114893.0,1
9001891.0,1
4199985.0,5
7000001.0,2
9011356.0,1
9009980.0,1
4150243.0,2
9104617.0,1
4101296.0,3
4176962.0,2
5000010.0,1
2617.0,12
1510.0,2
4107642.0,1
4178357.0,3
8502099.0,1
4150314.0,1
4123067.0,1
4103658.0,4
2801232.0,1
1807.0,13
2801231.0,1
71371.0,4
4117078.0,1
1265.0,3
72941.0,6
8002636.0,1
75141.0,3
4109910.0,2
2643.0,1
71340.0,2
4130169.0,4
9013517.0,1
9006599.0,2
9010827.0,1
9012782.0,4
9006428.0,2
9999.0,1
4176727.0,1
4150313.0,5
4110523.0,1
4118342.0,6
4150271.0,6
4119116.0,2
4103185.0,3
4100395.0,2
9009144.0,2
4107581.0,1
4116527.0,5
9001548.0,1
10137.0,1
4197325.0,1
4110476.0,6
9176446.0,4
4602.0,1
4116659.0,13
4199202.0,2
1269.0,2
9110585.0,1
4197293.0,6
4176319.0,6
4102923.0,6
4100045.0,12
4112088.0,2
4111727.0,7
4103481.0,5
4136468.0,5
9009811.0,2
2803394.0,3
2802975.0,2
4118510.0,3
9009466.0,1
2806215.0,1
4121700.0,1
4177058.0,2
9130357.0,17
4107532.0,7
4107295.0,5
9011077.0,1
4170763.0,1
4103512.0,2
4103502.0,1
9010694.0,1
8501015.0,1
4122361.0,5
8001637.0,1
4130550.0,8
4150120.0,1
4119012.0,3
8692.0,2
11551.0,1
4110798.0,1
4113776.0,6
9002633.0,8
8884.0,1
4103682.0,4
8002228.0,1
8002371.0,2
4112053.0,7
9000228.0,2
9005414.0,3
2714.0,4
4100335.0,3
4122000.0,10
8001667.0,8
32733.0,1
9001512.0,1
4160214.0,15
4106822.0,4
4116493.0,2
4117345.0,2
71341.0,3
9105348.0,1
4103808.0,5
9000912.0,6
4100680.0,1
4121751.0,1
1211.0,1
8824.0,2
4196075.0,3
70823.0,1
4103343.0,3
4197538.0,2
4199915.0,5
8001449.0,1
9012776.0,1
9012771.0,1
9008827.0,3
4102070.0,2
4116968.0,3
4110120.0,6
4122017.0,1
9033785.0,1
76591.0,2
72799.0,6
4113632.0,3
4121802.0,1
4118367.0,1
5000105.0,1
8002155.0,1
8002179.0,2
9000211.0,1
4111989.0,1
4808.0,2
4111992.0,2
72410.0,1
4197197.0,2
73687.0,3
4118567.0,4
4199448.0,1
4100698.0,7
9003341.0,2
4117849.0,13
4130102.0,8
4109135.0,1
9009081.0,1
4117387.0,16
4103378.0,12
9008562.0,2
4103576.0,6
4103547.0,2
4151566.0,4
70641.0,5
74009.0,1
4170744.0,1
4119304.0,1
4176081.0,6
4199047.0,11
4130188.0,3
9008782.0,5
4121970.0,1
8501496.0,1
4112531.0,1
4150374.0,2
9009123.0,8
4111904.0,5
9101848.0,10
4197202.0,5
2803403.0,4
1891.0,1
4122940.0,6
4113309.0,5
4111656.0,5
4110420.0,3
2542.0,3
4195576.0,1
4199917.0,1
72774.0,4
4100640.0,3
4110050.0,11
9103604.0,4
2801023.0,2
4122217.0,1
4199092.0,1
9000312.0,1
2801953.0,1
9008933.0,3
9003721.0,1
4170293.0,2
3209.0,3
9624.0,2
10681.0,2
9061.0,1
4174231.0,4
10732.0,1
4105228.0,1
4102953.0,3
4119313.0,3
4123404.0,1
9012213.0,1
4116989.0,4
9035154.0,1
9002551.0,10
9008479.0,6
4178339.0,1
4102168.0,8
4176942.0,2
4199423.0,1
4171342.0,3
4102800.0,9
4107837.0,1
4130313.0,2
4130307.0,2
4107190.0,1
4179296.0,1
2801582.0,1
4115115.0,7
60080.0,2
2801687.0,2
4105275.0,2
4111988.0,1
4135081.0,1
9011411.0,1
9013247.0,2
9650.0,2
4199187.0,1
4101377.0,3
4100296.0,2
4119373.0,2
9014123.0,2
4122320.0,3
4121693.0,1
8600000.0,1
4117222.0,3
8101423.0,2
9100854.0,5
4103820.0,3
4170334.0,10
4130382.0,2
4199367.0,1
4195838.0,1
4114845.0,8
9656.0,2
9595.0,8
4100270.0,1
4178940.0,4
4135485.0,1
4101905.0,1
4107732.0,1
16118.0,1
76432.0,2
4109284.0,5
4114789.0,1
4199215.0,2
4105218.0,12
2648.0,2
4130335.0,20
4101797.0,1
9109558.0,4
4100747.0,1
4176562.0,5
75170.0,3
4113373.0,1
1026.0,8
9034507.0,1
4108438.0,14
76621.0,1
4114439.0,1
8501534.0,4
4121306.0,1
4112389.0,2
4112390.0,1
4114173.0,2
4130224.0,9
8176.0,1
4123152.0,1
4108072.0,2
4109689.0,2
71196.0,4
4115085.0,4
4101995.0,2
4101996.0,1
4198976.0,1
10120.0,5
4178789.0,4
4100706.0,1
9035975.0,2
4116547.0,2
4179256.0,2
4116614.0,6
9591.0,1
8002181.0,1
4160231.0,4
4100734.0,3
4119480.0,2
4195389.0,4
13624.0,5
4110095.0,1
8582.0,6
9195995.0,10
4212.0,1
245.0,1
9000134.0,6
9001343.0,5
8501726.0,4
2801244.0,1
75465.0,2
4176109.0,1
4109557.0,1
4103778.0,2
4111954.0,5
4170497.0,14
4117995.0,1
4100725.0,3
4130308.0,1
74195.0,1
4121304.0,5
4117797.0,3
10985.0,3
4112187.0,5
4170464.0,1
4107028.0,4
4178481.0,1
9009736.0,1
2801850.0,1
4135071.0,3
4119038.0,4
4176598.0,9
4107922.0,8
4103361.0,2
4116885.0,3
4107046.0,8
4178204.0,6
4115103.0,6
9034956.0,2
9002825.0,4
4101971.0,2
4105281.0,3
4150222.0,1
4190002.0,1
9011583.0,6
4111647.0,2
9102818.0,1
4119103.0,1
4118356.0,3
70758.0,1
9035078.0,5
4196952.0,2
4196953.0,1
4198938.0,2
4176745.0,1
4100592.0,3
4110466.0,1
4102860.0,3
9865.0,3
9001569.0,2
4115036.0,1
4117027.0,5
13725.0,1
9004837.0,2
2805254.0,1
4103709.0,2
4176651.0,1
9006213.0,1
9011283.0,3
4116519.0,2
4197423.0,5
12220.0,1
12244.0,2
1262.0,5
4196579.0,1
2556.0,6
4160263.0,4
4111696.0,2
4116728.0,1
9009754.0,1
4177069.0,2
74914.0,3
4101840.0,2
9119224.0,1
4103407.0,4
4103137.0,1
9008797.0,1
4196125.0,5
4103731.0,1
75470.0,1
72485.0,4
4170775.0,4
2802895.0,1
9002665.0,1
4117036.0,2
2801949.0,1
9009084.0,2
8501386.0,1
4112374.0,6
4130504.0,1
4115416.0,5
9000129.0,1
4196285.0,3
4119179.0,4
4110750.0,2
4122346.0,1
4122357.0,5
4174587.0,1
76682.0,1
8907.0,1
2739.0,11
4119825.0,1
12218.0,3
4113454.0,1
4178215.0,1
9002887.0,1
7101935.0,3
4116632.0,1
9000406.0,1
4173923.0,3
9831.0,1
4117449.0,1
4101624.0,1
4116654.0,1
9014524.0,2
4117220.0,1
1280.0,5
4102846.0,1
4100735.0,1
4195600.0,1
4198939.0,8
4100688.0,7
4117794.0,1
4110765.0,2
9002129.0,5
7526.0,1
4131063.0,1
4105618.0,2
73938.0,2
4103614.0,1
4103760.0,2
9002677.0,1
9105347.0,1
2800575.0,1
4121417.0,2
1206.0,3
4118507.0,2
4100588.0,5
4101420.0,2
9000850.0,1
4120516.0,3
4114056.0,6
4176751.0,3
13691.0,1
4115897.0,1
9009469.0,2
4150333.0,1
4113607.0,3
9002697.0,1
75289.0,4
9034543.0,4
4199366.0,3
4116710.0,1
9119059.0,3
9103357.0,1
4119897.0,4
4113245.0,3
4116685.0,3
4197682.0,1
70956.0,1
4176581.0,1
4117836.0,3
4178995.0,4
4101993.0,1
9012585.0,1
4103438.0,3
9117314.0,2
4105462.0,1
4101899.0,4
4150252.0,8
3128.0,1
4123380.0,4
4115436.0,1
4130461.0,3
4150472.0,1
4103811.0,5
9010511.0,1
9625.0,2
4103273.0,2
9031458.0,3
9005432.0,4
2636.0,2
4100533.0,1
2735.0,8
12361.0,3
4199610.0,1
9985.0,3
4130176.0,1
7514.0,2
9007847.0,1
4176117.0,2
4100184.0,1
4118458.0,1
4110880.0,4
1956.0,1
4107068.0,2
9003179.0,3
16343.0,3
4170580.0,1
4179229.0,1
2800968.0,1
9034309.0,3
4179312.0,3
4118501.0,2
4119344.0,6
4195616.0,5
4101848.0,7
4115022.0,1
4176481.0,2
4100635.0,3
9011594.0,1
4103276.0,4
4176979.0,1
4119619.0,1
2803082.0,2
4118553.0,4
72039.0,5
4103801.0,5
7646.0,1
8001389.0,1
4179213.0,2
8767.0,3
2802893.0,2
4103401.0,1
9031403.0,1
9009414.0,1
4811.0,1
4119659.0,1
8015.0,6
4123685.0,3
9012541.0,4
7000166.0,5
4102748.0,1
4122413.0,1
4100667.0,2
4100587.0,1
4115083.0,7
4116492.0,9
4176753.0,1
4116195.0,2
3134.0,4
2803770.0,1
4114320.0,3
4103569.0,6
9009036.0,5
9013297.0,1
4178328.0,1
4123704.0,6
4176773.0,5
4123383.0,1
8502002.0,2
4112078.0,1
9150114.0,1
4195419.0,1
4119322.0,1
4103526.0,9
9012300.0,3
3218.0,2
9003562.0,1
4119190.0,2
4117362.0,1
4195569.0,5
2559.0,3
7103088.0,1
4178090.0,1
4130481.0,8
8501593.0,2
9010992.0,10
10933.0,2
4117407.0,9
72986.0,3
4107736.0,1
4196998.0,1
4101625.0,1
4195034.0,8
8000243.0,1
8102758.0,1
4176093.0,4
4114335.0,2
8003101.0,1
4170584.0,5
9001568.0,1
75851.0,1
10536.0,11
4176680.0,4
4107687.0,1
8001571.0,2
4197153.0,1
4107362.0,1
4121.0,5
4101264.0,1
4118502.0,2
4100007.0,3
4119840.0,3
4196855.0,5
4116271.0,3
11490.0,1
7830.0,2
10509.0,1
4178235.0,1
72546.0,1
8002600.0,1
8502272.0,3
2801799.0,2
4116618.0,1
4177727.0,2
1948.0,1
4107872.0,1
8000350.0,2
9033838.0,2
4102140.0,1
4119436.0,6
4102701.0,1
4177323.0,8
4178736.0,2
4101467.0,4
9012052.0,1
4100283.0,2
4118397.0,3
11966.0,2
4123660.0,1
9034566.0,5
4118268.0,11
4119303.0,3
9010768.0,1
9013634.0,1
9034766.0,1
11837.0,5
9009549.0,1
75584.0,1
4130543.0,8
9119115.0,1
8002386.0,2
4170373.0,1
4196514.0,1
4115134.0,1
4100360.0,2
10625.0,4
8002163.0,2
4112370.0,1
8502030.0,1
4195788.0,5
4102664.0,1
4102667.0,1
1817.0,1
9022147.0,1
4121309.0,7
9036043.0,1
8501629.0,2
9121363.0,2
4119195.0,2
4105605.0,6
4130218.0,4
4196996.0,2
4115001.0,1
9013830.0,2
4195844.0,1
4100845.0,3
2753.0,20
9176105.0,1
4179284.0,4
74920.0,6
10487.0,5
75340.0,1
70498.0,1
4106769.0,1
9502976.0,2
4135881.0,1
9950.0,3
8001610.0,3
9003555.0,2
9008724.0,1
4101349.0,5
10200.0,1
9003492.0,4
72080.0,7
4103425.0,3
9008911.0,4
4105202.0,1
11049.0,1
8001753.0,3
4170025.0,1
4513.0,9
11558.0,1
4118436.0,2
9010398.0,1
4118414.0,1
1750.0,9
9008959.0,2
1812.0,3
74681.0,7
8001870.0,3
1216.0,1
4118145.0,1
70947.0,1
4199899.0,3
9119277.0,2
4100191.0,4
4804.0,5
73936.0,1
4115079.0,2
4106821.0,4
4112131.0,6
4105695.0,1
4105771.0,4
4103433.0,3
4176922.0,2
2801638.0,1
9110441.0,2
4103487.0,7
4136065.0,1
4110486.0,1
4109292.0,3
9010780.0,1
9006847.0,1
9002133.0,1
4105558.0,1
8000362.0,2
4150555.0,6
4117860.0,3
4121338.0,2
2802965.0,1
4119668.0,1
4118198.0,6
4199908.0,1
4106667.0,1
1903.0,2
4119568.0,1
9012808.0,1
4195709.0,9
11378.0,1
4113461.0,1
70896.0,1
4121033.0,1
4105293.0,1
73949.0,1
4100768.0,1
4119611.0,3
2802551.0,3
4105670.0,2
4196934.0,1
4199057.0,2
4101879.0,16
8002242.0,6
4115121.0,4
4116404.0,1
4199617.0,10
10393.0,1
9000026.0,4
4116751.0,1
4103703.0,7
8001034.0,2
4196166.0,1
4114762.0,1
9011033.0,1
9006478.0,2
4130534.0,3
9000301.0,3
4119415.0,6
9002556.0,4
4103394.0,3
4103301.0,5
4123624.0,1
4103399.0,2
4110462.0,4
9009778.0,1
9109585.0,4
4196550.0,1
72929.0,4
4196371.0,1
72315.0,1
4105320.0,2
4100871.0,1
4195440.0,2
4170870.0,1
4170532.0,5
11744.0,6
9034505.0,1
9196635.0,1
9010679.0,1
9103387.0,1
4117351.0,1
4115483.0,5
4101424.0,3
9003718.0,4
74992.0,4
4122020.0,1
9003822.0,3
9003339.0,1
4103402.0,1
4123396.0,1
9008218.0,1
