,20180701이용횟수
4116315.0,2
4117374.0,2
7103688.0,9
4120969.0,1
4100345.0,1
4102800.0,1
9013913.0,1
9035972.0,2
72113.0,2
4103550.0,1
4101005.0,1
73010.0,1
72245.0,1
4113276.0,4
4109689.0,3
4136158.0,2
4114481.0,3
4171386.0,1
4102389.0,1
9009135.0,1
4111681.0,1
9011885.0,1
4130374.0,6
4112151.0,1
4173923.0,2
10734.0,2
4103854.0,1
4116519.0,1
8002625.0,2
4119662.0,1
4160099.0,3
4198966.0,7
1880.0,9
11213.0,1
9033838.0,1
4199509.0,3
4160233.0,4
4100516.0,1
4100522.0,1
4116725.0,2
4122326.0,1
4150016.0,1
9005001.0,1
4117373.0,9
4107028.0,2
2713.0,6
4104013.0,1
4197002.0,7
4102949.0,1
4122168.0,3
4111853.0,3
4103697.0,3
4199202.0,1
4176829.0,2
4176680.0,2
71124.0,1
9000135.0,1
9009612.0,1
4100728.0,1
9010371.0,4
4111948.0,2
4119058.0,2
2803050.0,1
4103430.0,1
4116319.0,5
9000853.0,1
9012855.0,1
4103750.0,1
4123507.0,2
4179134.0,2
4178820.0,2
4106974.0,1
4117447.0,1
9123438.0,1
4179155.0,1
4103461.0,5
4107858.0,3
4199381.0,2
8502017.0,1
4115020.0,8
72059.0,1
9034553.0,1
4112198.0,2
4103515.0,2
9165.0,1
9008933.0,1
4151538.0,2
4101579.0,2
1314.0,1
8502231.0,4
4100599.0,1
9034950.0,2
4119307.0,3
4150298.0,4
4195684.0,3
4196125.0,2
4107669.0,3
4103974.0,1
4100570.0,3
4122281.0,1
4100581.0,1
4118422.0,1
75495.0,2
4199183.0,1
4130344.0,3
8501699.0,1
4111683.0,1
9004245.0,2
74197.0,1
4118324.0,2
4108489.0,1
4171291.0,1
9002700.0,1
9010117.0,2
8502151.0,2
8501084.0,1
4198964.0,1
9033942.0,1
4115187.0,5
4119295.0,1
9012691.0,2
72166.0,1
4170026.0,1
4174270.0,1
4119324.0,4
2802553.0,1
4121289.0,4
9001868.0,1
4179434.0,3
4111880.0,3
9010505.0,1
9108436.0,1
4103472.0,2
4110121.0,4
4503.0,2
9010235.0,1
4117399.0,5
8002390.0,1
9000932.0,4
12311.0,4
2624.0,9
4112192.0,3
4170862.0,5
8300553.0,1
75837.0,1
9006212.0,1
9002701.0,1
2732.0,1
4197597.0,10
4195571.0,1
9567.0,2
4102173.0,5
1215.0,2
4513.0,1
9001897.0,1
9009532.0,1
4116553.0,1
4197542.0,1
4103396.0,1
4176950.0,4
4105289.0,6
13624.0,4
4107821.0,1
4150131.0,2
2647.0,1
4110395.0,1
4102813.0,2
9010980.0,2
9010516.0,6
4105349.0,1
4113312.0,1
9226.0,4
9012880.0,3
2803392.0,3
4198879.0,3
4170408.0,4
4111659.0,2
8879.0,1
4112073.0,1
9011581.0,1
9005454.0,1
4179144.0,3
9848.0,1
9968.0,4
4179343.0,1
4106933.0,2
4107917.0,5
74923.0,7
4195956.0,2
4102290.0,1
4176967.0,1
9656.0,3
7103641.0,2
4118621.0,1
4176099.0,3
4130268.0,2
32733.0,1
4135336.0,1
4106952.0,3
4195723.0,1
9150139.0,2
4100007.0,1
4175623.0,6
4177068.0,1
4110762.0,1
8000831.0,2
4178204.0,1
8501593.0,2
9003442.0,2
4178983.0,3
4131067.0,1
4135687.0,4
4119410.0,5
2613.0,1
2801663.0,1
4130240.0,3
4110173.0,2
4160112.0,3
9011779.0,1
9009122.0,1
4101882.0,5
9011584.0,1
4102881.0,8
4116246.0,1
4174256.0,1
4176912.0,3
9000747.0,1
4197202.0,2
4100337.0,1
9000919.0,1
7102625.0,1
4179023.0,2
4103984.0,1
4179175.0,1
4103659.0,2
4150528.0,1
4105603.0,3
4116515.0,1
4176694.0,2
4106852.0,4
4100480.0,3
4121272.0,1
4112361.0,2
9103388.0,2
9109767.0,1
4195436.0,2
4196956.0,3
4176765.0,5
4122915.0,4
2807078.0,1
4103543.0,4
4121409.0,2
4195722.0,6
4197019.0,5
4101609.0,1
4150326.0,2
4150952.0,1
4809.0,2
4199596.0,1
9002682.0,2
4102205.0,3
4195034.0,2
4101492.0,2
4113944.0,1
4199629.0,3
4101973.0,1
72591.0,1
4130285.0,4
4160395.0,4
4170050.0,1
4112062.0,1
4100325.0,1
9032823.0,2
4110798.0,3
9012061.0,1
4111662.0,3
73637.0,1
9102925.0,5
8003170.0,2
4111689.0,1
70707.0,1
4701.0,4
2800897.0,1
4170068.0,1
74681.0,3
70721.0,1
9000240.0,1
4114847.0,8
4110415.0,5
2801514.0,1
4121198.0,1
9008883.0,2
4100875.0,1
12333.0,1
4119395.0,2
4116746.0,6
4101686.0,1
4136063.0,2
11094.0,1
4117384.0,4
4130384.0,1
4109775.0,3
4120269.0,1
9000128.0,3
4118496.0,1
11889.0,1
4105282.0,2
2802628.0,4
9012598.0,2
4100249.0,1
4199907.0,3
9010551.0,2
4101879.0,1
4112390.0,1
4130265.0,1
4130332.0,4
2751.0,5
4176598.0,4
4118148.0,2
4101877.0,1
9531.0,3
8001167.0,1
11321.0,2
4150189.0,7
4112047.0,3
11174.0,1
9034200.0,1
4101971.0,1
9004921.0,1
4114770.0,3
4179136.0,5
4116594.0,2
4107695.0,1
9100988.0,1
4118502.0,4
9121767.0,1
4115059.0,1
4199373.0,1
4116557.0,1
4101475.0,3
75126.0,1
4105555.0,1
9005065.0,1
4117262.0,3
9011893.0,1
4100601.0,5
9010194.0,1
9002855.0,4
72943.0,1
4105677.0,1
10614.0,2
4111947.0,1
4118278.0,1
9505343.0,1
9114464.0,1
4178988.0,4
4118372.0,2
4160208.0,3
4111612.0,3
4100079.0,4
4116996.0,2
8000266.0,1
4102477.0,2
2800164.0,3
72795.0,1
2528.0,3
4195707.0,1
4103265.0,1
8001394.0,1
4103602.0,8
4103473.0,1
9013758.0,2
4110089.0,1
4112261.0,1
9000556.0,4
9036729.0,3
9964.0,5
9009059.0,1
8003178.0,2
9009530.0,2
9009881.0,1
4176971.0,1
4130378.0,1
4196987.0,1
9000790.0,1
2642.0,4
4119454.0,2
4115841.0,1
2804912.0,1
7000166.0,1
10544.0,1
4121770.0,3
9008782.0,1
7816.0,5
4130273.0,2
4176093.0,1
9105341.0,1
4116230.0,1
9101579.0,1
11732.0,2
1021.0,2
4199046.0,1
4101978.0,2
4102218.0,1
4103791.0,6
9119116.0,2
4195446.0,1
4100299.0,2
4131051.0,3
4117369.0,2
2800436.0,2
3110.0,1
4131062.0,1
4119418.0,1
4160236.0,3
9011184.0,3
75305.0,1
4113604.0,3
4117309.0,1
4196076.0,3
9003369.0,3
4170853.0,1
4119897.0,2
4170278.0,1
201.0,3
9102649.0,5
9008721.0,2
4130371.0,2
4101829.0,1
4104720.0,1
4103723.0,2
1813.0,4
4118371.0,3
4119458.0,1
4114762.0,1
4110366.0,2
8000362.0,2
4130239.0,1
4197587.0,2
4130390.0,1
9012974.0,1
4119243.0,2
4105247.0,2
4103660.0,2
4170340.0,4
4195724.0,1
4113601.0,4
4116885.0,1
4118571.0,2
4176876.0,1
4103724.0,1
4178483.0,2
2801508.0,1
4170982.0,2
4151622.0,1
4110114.0,3
4178361.0,2
4105220.0,2
9108161.0,2
4150541.0,1
1219.0,4
4118444.0,4
4110150.0,1
4105695.0,1
9004926.0,1
4115188.0,2
4103487.0,3
4102929.0,1
7102092.0,4
9003558.0,1
4101144.0,1
4112174.0,1
76824.0,1
4117899.0,1
4119346.0,3
4197561.0,7
4151562.0,3
9614.0,2
4102775.0,3
159.0,3
75892.0,1
4111655.0,2
9000851.0,2
4112348.0,3
4100622.0,2
3131.0,1
4103751.0,1
9108883.0,1
4173985.0,1
4112381.0,1
4198840.0,3
4118528.0,2
4176755.0,1
8501059.0,1
7000186.0,1
4102144.0,3
4170705.0,1
9008415.0,1
9008504.0,2
9004372.0,1
9010284.0,3
73319.0,1
9006474.0,1
4116564.0,5
4199815.0,1
4107845.0,2
9009055.0,1
4170783.0,1
9037190.0,2
4116616.0,3
9009637.0,1
7877.0,1
9011583.0,3
4176155.0,1
9033712.0,1
70641.0,4
9009851.0,1
4100437.0,1
4110221.0,3
9004157.0,2
9035095.0,2
4103826.0,2
8501869.0,1
4119297.0,2
1325.0,1
4112147.0,2
4108298.0,1
4195616.0,4
4135075.0,1
9006791.0,1
4196092.0,2
4119197.0,2
4170048.0,1
4119740.0,1
4116498.0,2
4178965.0,1
4117041.0,2
4111684.0,1
4119035.0,1
4123487.0,2
2800641.0,1
4119801.0,1
4170721.0,3
4102101.0,1
4104678.0,1
4101471.0,4
10253.0,2
4117275.0,4
4117597.0,1
9001352.0,1
2805001.0,1
8003087.0,1
70807.0,1
4179362.0,1
9002821.0,1
9150160.0,2
4170036.0,2
4131043.0,2
11277.0,1
9170833.0,2
4100543.0,2
11988.0,1
4118402.0,9
4178617.0,7
4119705.0,1
4105317.0,1
4105274.0,4
9037173.0,2
4105266.0,6
4104022.0,1
4170295.0,1
4198814.0,6
4100419.0,2
9010048.0,2
4151576.0,2
4113745.0,2
4179329.0,2
71424.0,2
4106538.0,4
4114201.0,5
9134196.0,1
4196544.0,1
4123663.0,2
13865.0,2
9861.0,1
4130229.0,2
4118395.0,2
9002896.0,1
8502010.0,1
74922.0,6
4123010.0,2
4115014.0,2
4170279.0,5
9012523.0,1
4199821.0,1
4116606.0,1
9006031.0,3
4197704.0,1
2800857.0,1
4199862.0,1
2737.0,2
4118196.0,2
4123682.0,1
4103343.0,2
4131048.0,2
4103704.0,2
4197747.0,1
9404.0,1
4196061.0,2
15596.0,1
7985.0,1
9179285.0,1
9106925.0,1
9118843.0,1
4117335.0,1
4101982.0,6
9011080.0,1
4103459.0,1
4196123.0,2
4177228.0,1
4120058.0,1
4107861.0,1
10550.0,1
4111354.0,1
4151571.0,2
4176105.0,3
4170661.0,1
4105308.0,2
4117417.0,1
4118281.0,2
9008679.0,2
4105290.0,1
4179174.0,3
4104804.0,1
9426.0,3
4103132.0,1
72529.0,2
4101460.0,5
4103539.0,1
4178904.0,4
74745.0,1
70890.0,1
4100541.0,2
4174244.0,2
4178996.0,2
9002800.0,1
9001924.0,2
4176911.0,1
2805713.0,1
75920.0,1
8002146.0,1
4199314.0,5
73679.0,1
4100387.0,5
1882.0,1
4176081.0,3
4106526.0,1
2802618.0,3
7000014.0,2
4103281.0,1
8001420.0,1
4196569.0,2
8974.0,2
4176596.0,1
72350.0,1
11378.0,1
9010671.0,2
9012741.0,3
4117184.0,7
11716.0,2
4177005.0,1
4199452.0,2
4100192.0,1
2637.0,3
9000249.0,1
4116111.0,12
72250.0,1
4100520.0,1
4115524.0,1
4100436.0,3
4112955.0,2
9002661.0,1
4119268.0,1
4170736.0,1
4117758.0,1
4106700.0,3
9009032.0,1
75579.0,1
12352.0,1
9000430.0,1
4199364.0,2
4105544.0,2
4117905.0,1
76905.0,1
9003599.0,1
9008764.0,1
9009327.0,1
10389.0,1
4107777.0,1
9004248.0,1
4119781.0,1
15906.0,2
4150128.0,4
9005437.0,2
4117790.0,3
4110670.0,6
4103460.0,2
11995.0,1
4100054.0,5
4100625.0,5
4103242.0,1
4170368.0,1
2802925.0,1
4102243.0,1
4121327.0,5
4103121.0,4
9003555.0,3
4102501.0,1
75440.0,1
4170945.0,1
9101920.0,1
9134656.0,1
4101894.0,1
2802942.0,2
9005351.0,1
4130177.0,3
9034782.0,3
4199605.0,2
4170518.0,1
4130522.0,4
4199718.0,1
9013895.0,1
8001438.0,2
9326.0,2
4115116.0,2
4151638.0,4
72027.0,1
70688.0,1
9001512.0,1
11532.0,1
8501261.0,2
9549.0,1
70976.0,1
4176985.0,2
4197333.0,2
4103782.0,1
4170124.0,2
72799.0,2
4119232.0,2
8002134.0,2
4103632.0,1
8502219.0,4
4501.0,10
4101419.0,4
4123661.0,1
8986.0,1
8914.0,3
4130534.0,1
4117846.0,2
9012784.0,1
4107801.0,1
4111870.0,3
70665.0,5
9004378.0,2
15373.0,1
71096.0,3
4117243.0,2
9035347.0,3
9034505.0,2
72531.0,1
4176170.0,5
8503.0,4
4160348.0,5
72060.0,1
4103778.0,1
4170049.0,1
4176651.0,1
4160228.0,1
4109560.0,1
4603.0,2
4195368.0,3
4135055.0,4
4196855.0,1
4114076.0,1
4118336.0,2
4151543.0,1
4103819.0,1
4119949.0,1
9033526.0,1
4179157.0,1
4170154.0,1
4199322.0,1
2800663.0,1
4135092.0,3
4100481.0,1
4101809.0,1
2800664.0,1
2803025.0,1
4117837.0,2
4100252.0,2
4107129.0,1
4100009.0,1
4123648.0,1
2627.0,3
8002695.0,1
4118165.0,2
72081.0,2
4123044.0,1
4197547.0,6
4118208.0,3
4130303.0,1
9012206.0,1
9011302.0,1
4199609.0,3
4111782.0,1
8502099.0,2
4100818.0,1
4116744.0,7
2800543.0,1
4178602.0,1
4118618.0,1
8501003.0,1
4110134.0,1
72605.0,1
9929.0,1
9310.0,1
4116383.0,1
4108320.0,1
9008982.0,3
4171019.0,5
4118513.0,4
4118417.0,1
4118415.0,1
8501885.0,3
9009734.0,1
9009527.0,1
9619.0,2
9002852.0,3
9002684.0,2
4130082.0,1
9003079.0,1
9003447.0,1
4103273.0,1
4111730.0,5
10784.0,3
4198967.0,1
4111787.0,1
11893.0,1
9035958.0,3
8002182.0,1
4111703.0,2
8364.0,2
3117.0,2
4121900.0,1
9001544.0,1
73812.0,1
4176075.0,1
4171304.0,1
74426.0,1
9779.0,1
4118390.0,1
4151643.0,2
4110258.0,3
8884.0,2
4170424.0,2
8937.0,1
7103057.0,3
4110222.0,1
4107039.0,1
9014123.0,1
8001423.0,1
9000248.0,2
4195617.0,2
4103793.0,1
7526.0,2
4199369.0,2
9002715.0,1
7103066.0,2
4105226.0,3
4116651.0,2
1889.0,2
8501933.0,1
4107040.0,1
13773.0,1
4123728.0,7
9000848.0,2
4178615.0,1
2802706.0,1
4105351.0,1
4113568.0,2
4170998.0,3
8000356.0,3
2800345.0,2
4122320.0,1
4118186.0,2
4103600.0,5
2622.0,6
4119416.0,2
9000111.0,1
7101972.0,1
9176398.0,2
4199770.0,3
75760.0,3
4113573.0,1
4115251.0,1
13372.0,1
9176308.0,1
4118546.0,1
4199929.0,2
4119647.0,2
11834.0,1
4178992.0,2
8002713.0,2
8501196.0,1
4100944.0,3
4170149.0,1
4107273.0,1
4102147.0,2
4201.0,1
4199587.0,3
9590.0,2
14502.0,3
7102188.0,2
9037179.0,1
4103814.0,1
4196052.0,1
4120729.0,1
4108296.0,1
4119367.0,1
4105313.0,2
9110238.0,1
9010360.0,3
4114455.0,4
4151527.0,2
8598.0,1
4110736.0,2
70574.0,1
4115416.0,3
4115607.0,2
4176785.0,3
4113292.0,1
4195800.0,1
4110307.0,4
9005380.0,1
4117893.0,1
4123583.0,2
2801237.0,2
4195035.0,1
8002080.0,4
4101368.0,3
4122343.0,4
4111416.0,1
9002131.0,3
4116648.0,1
4170830.0,3
4115102.0,1
4117158.0,2
4176957.0,1
3219.0,1
4119267.0,1
8002228.0,1
9008827.0,1
9009097.0,1
4199068.0,7
11707.0,1
4811.0,1
4130047.0,3
2803403.0,1
4110233.0,1
12139.0,1
4102085.0,1
4101586.0,1
4102869.0,1
4111190.0,1
9177464.0,1
4160244.0,2
4102511.0,2
4100584.0,3
4103425.0,3
4100284.0,1
4118401.0,1
2802894.0,1
4199179.0,1
4115019.0,2
4100413.0,1
7100118.0,1
9008511.0,1
4118385.0,1
8001549.0,2
4117343.0,3
9036310.0,1
12052.0,1
1879.0,4
4176692.0,1
4111803.0,1
4122163.0,2
2801832.0,1
1010.0,3
4113495.0,2
4116601.0,1
9002194.0,1
4123610.0,1
4110280.0,1
4105399.0,2
4150479.0,1
8001718.0,1
2513.0,6
8501471.0,1
4115261.0,1
4123447.0,2
4179135.0,1
4110526.0,1
4101967.0,2
4170251.0,1
9924.0,2
4111716.0,1
9012003.0,1
2803226.0,2
8501072.0,1
4103690.0,2
4118312.0,1
76638.0,1
4119179.0,2
4112090.0,1
9104.0,1
4199634.0,1
4176564.0,1
1816.0,2
4111726.0,5
4131059.0,1
8001067.0,2
8501538.0,1
4116523.0,1
4106717.0,1
4160371.0,6
4115257.0,1
4102754.0,1
4195578.0,1
4102865.0,3
4115158.0,2
4131053.0,1
4115814.0,1
4106946.0,1
2801278.0,1
9926.0,1
4135671.0,3
4101993.0,1
9116230.0,5
9000856.0,3
7103390.0,1
4117397.0,1
4122783.0,1
31544.0,1
4130175.0,1
4112352.0,1
4130364.0,1
9007190.0,1
4101443.0,1
4116600.0,1
4103558.0,1
9004155.0,1
4116554.0,1
4103770.0,2
9004384.0,1
9008919.0,3
3119.0,2
4136459.0,1
4101998.0,1
4116266.0,1
9034966.0,1
4110188.0,3
4107823.0,1
4178975.0,2
4105209.0,1
4130400.0,3
73664.0,1
9034662.0,1
71089.0,1
7708.0,1
4102363.0,1
9008562.0,1
75929.0,2
4111.0,1
4178090.0,1
4120746.0,3
75233.0,1
4113481.0,1
4199899.0,1
4116549.0,1
9737.0,1
4117402.0,1
4100590.0,1
9008659.0,2
8001758.0,2
14571.0,1
60060.0,2
4118191.0,2
4170962.0,5
4111767.0,1
4815.0,1
4107636.0,1
4100167.0,2
4119422.0,2
4102816.0,2
4105839.0,1
4117036.0,1
4130038.0,1
4106960.0,2
4103310.0,1
9118540.0,3
9008047.0,2
71612.0,2
75269.0,1
8003175.0,2
4103148.0,1
4170042.0,1
4199443.0,1
4102269.0,1
4173905.0,1
4119473.0,2
4170385.0,2
4179280.0,1
4103596.0,1
4195600.0,1
8502174.0,1
9010848.0,1
4116623.0,4
4101473.0,2
4178321.0,1
4111921.0,1
9008959.0,3
4170573.0,2
9006329.0,6
4199915.0,2
8001444.0,1
2802966.0,1
4102993.0,2
4105322.0,2
8502220.0,1
1267.0,2
4117394.0,1
4170931.0,1
4112392.0,1
4112131.0,4
7100026.0,1
4116357.0,3
2648.0,2
4111791.0,2
4170951.0,1
4170121.0,1
73093.0,2
4117457.0,4
4103629.0,1
4114997.0,1
4195642.0,1
9033992.0,1
4195899.0,1
4109510.0,3
9423.0,1
4170397.0,1
9034222.0,1
4199695.0,1
2801687.0,1
4118531.0,2
4103424.0,2
4195709.0,5
4106971.0,1
2801319.0,1
9009036.0,1
9011081.0,1
4116095.0,1
4102190.0,1
8001785.0,1
4119064.0,1
4109421.0,2
7103639.0,1
4100391.0,1
4150338.0,1
4103386.0,1
9110441.0,2
9111626.0,1
4112200.0,1
4112209.0,2
8018.0,2
4103762.0,2
4103760.0,1
4117858.0,1
9008688.0,1
4102618.0,1
9000173.0,1
71355.0,3
4101408.0,1
4196537.0,1
4100967.0,1
75224.0,2
9860.0,3
4107844.0,1
9004246.0,3
4111907.0,1
4171040.0,1
4100643.0,8
9012735.0,1
9011737.0,1
9005389.0,1
4114772.0,1
4110165.0,4
4107173.0,1
2802959.0,1
4109241.0,1
4118392.0,2
4121950.0,2
4117917.0,3
4115023.0,2
4195017.0,1
4116317.0,1
4121075.0,1
9013827.0,1
4103810.0,2
9011650.0,1
4110714.0,3
9008905.0,1
4178030.0,1
4111244.0,1
4105565.0,1
4150190.0,5
4176085.0,1
4103270.0,1
9118402.0,1
2714.0,4
4178970.0,1
9182.0,1
9113793.0,1
9011666.0,1
4179299.0,1
2800670.0,1
4198973.0,5
4110119.0,1
4150118.0,5
9011310.0,1
9033591.0,2
4103533.0,6
4117327.0,2
2802809.0,1
4131065.0,2
4170983.0,2
9002251.0,1
4170687.0,2
4170994.0,2
4114996.0,2
4101848.0,2
9007616.0,1
4122335.0,1
4170979.0,1
4179017.0,1
4178995.0,1
4812.0,1
8501147.0,1
4170345.0,3
4130161.0,3
4121413.0,1
7102449.0,2
4117129.0,3
4113602.0,2
9008391.0,1
4170543.0,2
4150245.0,4
4105771.0,6
9007688.0,1
4176082.0,2
4118293.0,3
4115121.0,1
8000271.0,1
4178985.0,2
4103485.0,5
4170361.0,1
9005040.0,1
4123751.0,3
2806730.0,1
4176111.0,1
4115000.0,1
8732.0,1
4130122.0,2
4112353.0,1
2805276.0,1
4130256.0,1
4106077.0,1
4198938.0,1
4101315.0,2
4112243.0,1
4176870.0,1
9004242.0,1
9816.0,1
9034953.0,1
4215.0,4
4170559.0,1
4172252.0,1
4150599.0,1
2802893.0,1
4196285.0,1
7000099.0,1
4107789.0,2
4105310.0,3
4110231.0,1
4176256.0,1
4102817.0,1
9004049.0,1
4114335.0,1
4103818.0,2
9002801.0,1
4179227.0,3
7000162.0,1
2712.0,1
8501365.0,1
4121287.0,1
73685.0,1
9010141.0,1
9411.0,2
8600000.0,2
2800567.0,1
9109585.0,1
8323.0,1
4196188.0,5
9009203.0,2
4101891.0,2
4119953.0,4
4118274.0,1
8978.0,2
9009519.0,1
4108008.0,4
9008522.0,1
32159.0,1
4130319.0,3
75235.0,1
8501377.0,1
4130523.0,1
4178503.0,2
9036824.0,2
9000164.0,1
4199220.0,1
4170268.0,3
9117632.0,1
4103497.0,2
4176617.0,2
10274.0,5
4117350.0,1
9007408.0,1
4107852.0,1
2802630.0,1
10661.0,1
4107602.0,1
10124.0,1
4107600.0,2
9103387.0,1
4102184.0,1
4197538.0,3
4111733.0,3
4176603.0,2
4107132.0,1
9033550.0,1
4116641.0,2
4107625.0,1
15488.0,2
4100279.0,1
4197439.0,2
9000615.0,1
2801612.0,1
4118386.0,2
4114332.0,1
4117946.0,1
4112491.0,1
2804812.0,1
3201.0,1
4103579.0,1
4105064.0,1
4111764.0,1
9034298.0,1
4100596.0,6
4136264.0,2
4170199.0,1
4111587.0,1
2546.0,6
4117629.0,1
9005436.0,1
10034.0,1
4121350.0,1
4199778.0,1
8902.0,2
4115662.0,1
4116736.0,2
4107868.0,3
4106818.0,1
4131046.0,1
4131057.0,2
4114918.0,3
4199045.0,1
4103541.0,2
4116781.0,1
9111971.0,1
4135009.0,1
4112129.0,1
9010827.0,2
8002642.0,2
4199817.0,1
7101697.0,1
4170821.0,1
9000264.0,1
4103608.0,1
8002081.0,1
4100349.0,1
4103357.0,1
76069.0,1
8002631.0,2
14496.0,1
4114425.0,2
4111668.0,1
4170035.0,1
4101811.0,1
4110152.0,2
4176593.0,2
4150688.0,1
9130052.0,1
4122482.0,2
4199017.0,1
4135725.0,3
4103529.0,2
4115474.0,1
9007999.0,1
4102000.0,2
4106662.0,1
4170060.0,1
4107229.0,2
4121366.0,1
2801895.0,1
4112149.0,1
4130307.0,1
8501552.0,1
4119424.0,1
4116990.0,1
9002385.0,2
4101952.0,1
4105573.0,1
4111653.0,3
9178340.0,2
4111785.0,2
4196915.0,1
4111852.0,3
10740.0,1
4135726.0,4
70685.0,2
4106945.0,2
4111213.0,2
4160046.0,1
4102012.0,1
4150289.0,1
4171174.0,1
9013358.0,1
1261.0,1
4109193.0,1
4114320.0,1
4179247.0,1
4117246.0,1
4120822.0,1
9010295.0,1
72110.0,1
4109842.0,1
9036874.0,1
11644.0,1
4106847.0,1
4121825.0,1
204.0,1
4110809.0,1
4115462.0,2
8502005.0,1
4103611.0,1
9011492.0,1
8003109.0,1
4110851.0,1
8501253.0,1
2801647.0,1
75080.0,1
4606.0,2
73169.0,1
4113571.0,1
4196646.0,1
4107857.0,2
4110197.0,1
4131040.0,1
4102878.0,1
4118389.0,1
4807.0,2
4170520.0,4
4178481.0,1
9476.0,1
9114003.0,1
9005343.0,1
4112.0,1
2802965.0,1
9034769.0,1
8002638.0,1
4101391.0,1
4100822.0,1
4105629.0,1
4196572.0,1
4150242.0,2
11436.0,1
2801788.0,2
318.0,7
70940.0,1
4117445.0,1
4131041.0,1
4103462.0,1
4101901.0,1
4101898.0,3
4170557.0,1
4117393.0,1
8001764.0,3
4103945.0,1
4135673.0,3
4118313.0,1
72814.0,1
75850.0,1
73200.0,2
8001401.0,1
9009148.0,1
4198838.0,1
4102231.0,1
4107630.0,2
4118375.0,1
8001755.0,1
4101910.0,1
7632.0,2
9014364.0,1
4111670.0,1
4103582.0,1
4103765.0,2
4112238.0,1
4100321.0,1
4112013.0,1
4112078.0,1
9887.0,1
4151633.0,1
4173945.0,2
4176940.0,2
4114360.0,6
4114969.0,1
4118523.0,1
4176096.0,2
4178887.0,1
4178720.0,1
8907.0,4
4111762.0,1
9007629.0,1
9013894.0,1
9036732.0,1
4111956.0,2
4115087.0,1
4103342.0,1
4101604.0,1
4107058.0,1
4119049.0,1
4170504.0,1
4100248.0,1
9009667.0,1
4160057.0,1
4116216.0,1
2804871.0,1
4123750.0,2
4119957.0,1
4103277.0,1
4107089.0,1
4122288.0,1
9008507.0,1
4122897.0,2
4176247.0,1
7101808.0,1
2800203.0,1
4120390.0,1
4110159.0,1
9001957.0,1
11958.0,1
4176756.0,1
4102088.0,1
4111664.0,2
9034734.0,1
2805837.0,1
9068.0,2
11907.0,2
4199203.0,2
4106315.0,1
4150156.0,2
2805678.0,1
4179284.0,2
4179296.0,1
11704.0,1
9297.0,1
4100683.0,3
4130179.0,2
4170075.0,1
4101984.0,1
4117353.0,1
4103168.0,2
4117995.0,1
4101.0,1
4178062.0,1
4101655.0,1
70174.0,1
4176090.0,2
11525.0,1
4170055.0,1
4108206.0,3
4176507.0,2
9135727.0,1
4110763.0,1
75433.0,1
4111859.0,1
4100773.0,1
4111854.0,1
4117019.0,1
4119286.0,1
4107307.0,1
4100929.0,2
4117160.0,1
4131061.0,1
4179181.0,2
4113855.0,1
4103509.0,2
4119775.0,1
4150592.0,1
4176928.0,2
4196921.0,1
7102695.0,2
4102089.0,2
72527.0,1
4105227.0,2
70986.0,1
2805954.0,1
9871.0,1
3118.0,2
8501546.0,2
2719.0,2
4115943.0,1
4103477.0,1
4102933.0,4
4170690.0,5
4197682.0,1
4109849.0,1
4119237.0,1
4170420.0,1
4110745.0,1
8002753.0,1
8058.0,1
4100895.0,1
4110420.0,1
4107916.0,2
4151556.0,1
72774.0,1
71322.0,1
4111680.0,1
4114995.0,1
12378.0,1
12404.0,1
4116133.0,1
4101346.0,1
8501271.0,1
4107079.0,1
4102942.0,2
10128.0,1
9007654.0,1
71565.0,2
2802865.0,1
9950.0,1
4117372.0,1
4111992.0,1
9010462.0,1
9010107.0,1
9578.0,2
74947.0,1
4116550.0,2
4102118.0,1
4130361.0,1
1888.0,1
4101405.0,1
9036406.0,1
4119240.0,2
4103352.0,1
4110829.0,1
4119134.0,1
8502016.0,1
4119755.0,1
4135003.0,1
4107295.0,1
4196942.0,1
9035840.0,1
4171340.0,4
4103739.0,2
4119227.0,1
4151558.0,1
4103693.0,2
8088.0,2
9010791.0,1
4100687.0,1
8794.0,1
4121694.0,1
9011158.0,1
4195056.0,1
4130204.0,1
9003617.0,1
74591.0,1
4103275.0,1
4118407.0,1
4112496.0,1
4122278.0,1
4100417.0,1
9013325.0,2
9002558.0,2
4130499.0,2
4102867.0,1
4102915.0,2
8501282.0,2
9699.0,1
4111651.0,2
4103636.0,3
9650.0,2
4123282.0,1
4136468.0,1
4118569.0,6
9003563.0,1
4103744.0,2
9008888.0,1
4199765.0,1
9012180.0,1
9196575.0,1
4199453.0,1
2800658.0,1
4118380.0,2
4103004.0,1
9111867.0,2
4116590.0,1
4107294.0,1
9007449.0,1
4100600.0,1
4113633.0,1
2801409.0,2
9037626.0,1
4130167.0,1
10530.0,1
2800888.0,1
9001901.0,1
4119723.0,2
4106190.0,1
72759.0,1
4121604.0,2
4170122.0,1
4105264.0,1
4110455.0,1
9008429.0,1
4170729.0,1
4118342.0,1
2801493.0,1
4116195.0,1
2802087.0,1
9007534.0,1
160060.0,1
4116610.0,1
4102175.0,1
4100630.0,1
4170600.0,1
4195025.0,1
4130450.0,1
4106940.0,2
4100713.0,1
4113414.0,2
1883.0,1
7823.0,2
9011781.0,1
4114983.0,1
2803232.0,1
8955.0,3
4197135.0,2
4107191.0,2
8001239.0,1
4111059.0,1
